AB	0	0
AC	1	0.0492493995049116
AC+AD	1	0.0492493995049116
AD	11	0.488724040213707
AE	4	0.15652632830558
AE+AF	2	0.0385460695201747
AF	4	0.154050587390034
M	1	0.068730859280494
M+N	0	0
M+O	0	0
N	1	0.0428585259429748
O	0	0
P	1	0.0726459919268844
P+Q	0	0
Q	1	0.0268667623296655
R	1	0.0428585259429748
R+S	1	0.0428585259429748
S	4	0.15777287033184
T	0	0
T+U	0	0
U	6	0.32197769509966
V	0	0
V+W	0	0
W	7	0.328950057851202
X	0	0
X+Y	0	0
Y	3	0.105126801556145
Z	0	0
Z+AB	0	0
