AB	0	0
AC	1	5.04656816438766e-06
AC+AD	1	5.04656816438766e-06
AD	27	0.667574630895713
AE	1	0.0114022773329522
AE+AF	1	0.0114022773329522
AF	14	0.209215233704329
M	0	0
M+N	0	0
M+O	0	0
N	6	0.0682546647804925
O	0	0
P	7	0.0826198445886319
P+Q	2	0.0145901825274521
Q	3	0.0226521118386584
R	1	0.0077283235710717
R+S	0	0
S	14	0.187295843715909
T	0	0
T+U	0	0
U	14	0.198926655666414
V	0	0
V+W	0	0
W	14	0.183414207328741
X	4	0.0312070741929475
X+Y	1	0.00707063230183573
Y	12	0.335942685457224
Z	0	0
Z+AB	0	0
