A	8	0.140545781580902
A+B	8	0.140545781580902
A+B+C	7	0.124098610892499
B	27	0.495987685002266
B+C	18	0.423277787675012
C	20	0.442488988241891
D	20	0.442488988241891
D+E	1	0.159243340814053
E	1	0.159243340814053
F	9	0.147239671337429
F+G	6	0.0941218522002529
F+G+H+I	0	0
G	9	0.144374990907994
G+H	5	0.10995430800953
H	10	0.192188727090854
H+I	0	0
I	4	0.0364841343697779
J	8	0.2810698574893
J+K	0	0
J+K+L	0	0
K	0	0
K+L	0	0
L	1	0.0077283235710717
