#Genome	Step1	Step2	Taxonomic Group	Coverage value(average)
DeMMO5_1	N-S-04:Nitrate reduction	S-S-09:Thiosulfate disproportionation 2	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-05:Nitrite reduction	N-S-06:Nitric oxide reduction	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-05:Nitrite reduction	N-S-08:Nitrite ammonification	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-05:Nitrite reduction	O-S-02:Arsenate reduction	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-05:Nitrite reduction	S-S-01:Sulfide oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-05:Nitrite reduction	S-S-03:Sulfur oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-05:Nitrite reduction	S-S-04:Sulfite oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-05:Nitrite reduction	S-S-05:Sulfate reduction	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-05:Nitrite reduction	S-S-08:Thiosulfate disproportionation 1	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-05:Nitrite reduction	S-S-09:Thiosulfate disproportionation 2	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-06:Nitric oxide reduction	N-S-08:Nitrite ammonification	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-06:Nitric oxide reduction	O-S-02:Arsenate reduction	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-06:Nitric oxide reduction	S-S-01:Sulfide oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-06:Nitric oxide reduction	S-S-03:Sulfur oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-06:Nitric oxide reduction	S-S-04:Sulfite oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-06:Nitric oxide reduction	S-S-05:Sulfate reduction	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-06:Nitric oxide reduction	S-S-08:Thiosulfate disproportionation 1	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-06:Nitric oxide reduction	S-S-09:Thiosulfate disproportionation 2	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-08:Nitrite ammonification	O-S-02:Arsenate reduction	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-08:Nitrite ammonification	S-S-01:Sulfide oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-08:Nitrite ammonification	S-S-03:Sulfur oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-08:Nitrite ammonification	S-S-04:Sulfite oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-08:Nitrite ammonification	S-S-05:Sulfate reduction	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-08:Nitrite ammonification	S-S-08:Thiosulfate disproportionation 1	Nitrospirota	0.0261725798776141
DeMMO5_1	N-S-08:Nitrite ammonification	S-S-09:Thiosulfate disproportionation 2	Nitrospirota	0.0261725798776141
DeMMO5_1	O-S-02:Arsenate reduction	S-S-01:Sulfide oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	O-S-02:Arsenate reduction	S-S-03:Sulfur oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	O-S-02:Arsenate reduction	S-S-04:Sulfite oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	O-S-02:Arsenate reduction	S-S-05:Sulfate reduction	Nitrospirota	0.0261725798776141
DeMMO5_1	O-S-02:Arsenate reduction	S-S-08:Thiosulfate disproportionation 1	Nitrospirota	0.0261725798776141
DeMMO5_1	O-S-02:Arsenate reduction	S-S-09:Thiosulfate disproportionation 2	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-01:Sulfide oxidation	S-S-03:Sulfur oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-01:Sulfide oxidation	S-S-04:Sulfite oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-01:Sulfide oxidation	S-S-05:Sulfate reduction	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-01:Sulfide oxidation	S-S-08:Thiosulfate disproportionation 1	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-01:Sulfide oxidation	S-S-09:Thiosulfate disproportionation 2	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-03:Sulfur oxidation	S-S-04:Sulfite oxidation	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-03:Sulfur oxidation	S-S-05:Sulfate reduction	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-03:Sulfur oxidation	S-S-08:Thiosulfate disproportionation 1	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-03:Sulfur oxidation	S-S-09:Thiosulfate disproportionation 2	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-04:Sulfite oxidation	S-S-05:Sulfate reduction	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-04:Sulfite oxidation	S-S-08:Thiosulfate disproportionation 1	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-04:Sulfite oxidation	S-S-09:Thiosulfate disproportionation 2	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-05:Sulfate reduction	S-S-08:Thiosulfate disproportionation 1	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-05:Sulfate reduction	S-S-09:Thiosulfate disproportionation 2	Nitrospirota	0.0261725798776141
DeMMO5_1	S-S-08:Thiosulfate disproportionation 1	S-S-09:Thiosulfate disproportionation 2	Nitrospirota	0.0261725798776141
DeMMO5_10	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-01:Organic carbon oxidation	N-S-03:Nitrite oxidation	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-01:Organic carbon oxidation	N-S-05:Nitrite reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-01:Organic carbon oxidation	N-S-07:Nitrous oxide reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-01:Organic carbon oxidation	O-S-04:Selenate reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-04:Acetate oxidation	C-S-06:Fermentation	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-04:Acetate oxidation	N-S-03:Nitrite oxidation	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-04:Acetate oxidation	N-S-05:Nitrite reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-04:Acetate oxidation	N-S-07:Nitrous oxide reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-04:Acetate oxidation	O-S-04:Selenate reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-04:Acetate oxidation	S-S-03:Sulfur oxidation	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-06:Fermentation	N-S-03:Nitrite oxidation	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-06:Fermentation	N-S-05:Nitrite reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-06:Fermentation	N-S-07:Nitrous oxide reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-06:Fermentation	O-S-04:Selenate reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	C-S-06:Fermentation	S-S-03:Sulfur oxidation	Eremiobacterota	0.0077283235710717
DeMMO5_10	N-S-03:Nitrite oxidation	N-S-05:Nitrite reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	N-S-03:Nitrite oxidation	N-S-07:Nitrous oxide reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	N-S-03:Nitrite oxidation	O-S-04:Selenate reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	N-S-03:Nitrite oxidation	S-S-03:Sulfur oxidation	Eremiobacterota	0.0077283235710717
DeMMO5_10	N-S-05:Nitrite reduction	N-S-07:Nitrous oxide reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	N-S-05:Nitrite reduction	O-S-04:Selenate reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	N-S-05:Nitrite reduction	S-S-03:Sulfur oxidation	Eremiobacterota	0.0077283235710717
DeMMO5_10	N-S-07:Nitrous oxide reduction	O-S-04:Selenate reduction	Eremiobacterota	0.0077283235710717
DeMMO5_10	N-S-07:Nitrous oxide reduction	S-S-03:Sulfur oxidation	Eremiobacterota	0.0077283235710717
DeMMO5_10	O-S-04:Selenate reduction	S-S-03:Sulfur oxidation	Eremiobacterota	0.0077283235710717
DeMMO5_11	C-S-01:Organic carbon oxidation	C-S-02:Carbon fixation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-01:Organic carbon oxidation	C-S-09:Hydrogen oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-01:Organic carbon oxidation	S-S-04:Sulfite oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-01:Organic carbon oxidation	S-S-05:Sulfate reduction	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-02:Carbon fixation	C-S-04:Acetate oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-02:Carbon fixation	C-S-06:Fermentation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-02:Carbon fixation	C-S-09:Hydrogen oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-02:Carbon fixation	O-S-02:Arsenate reduction	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-02:Carbon fixation	S-S-03:Sulfur oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-02:Carbon fixation	S-S-04:Sulfite oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-02:Carbon fixation	S-S-05:Sulfate reduction	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-04:Acetate oxidation	C-S-06:Fermentation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-04:Acetate oxidation	C-S-09:Hydrogen oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-04:Acetate oxidation	S-S-03:Sulfur oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-04:Acetate oxidation	S-S-04:Sulfite oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-04:Acetate oxidation	S-S-05:Sulfate reduction	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-06:Fermentation	C-S-09:Hydrogen oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-06:Fermentation	O-S-02:Arsenate reduction	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-06:Fermentation	S-S-03:Sulfur oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-06:Fermentation	S-S-04:Sulfite oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-06:Fermentation	S-S-05:Sulfate reduction	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-09:Hydrogen oxidation	O-S-02:Arsenate reduction	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-09:Hydrogen oxidation	S-S-03:Sulfur oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-09:Hydrogen oxidation	S-S-04:Sulfite oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	C-S-09:Hydrogen oxidation	S-S-05:Sulfate reduction	Nitrospirota	0.00662120868040595
DeMMO5_11	O-S-02:Arsenate reduction	S-S-03:Sulfur oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	O-S-02:Arsenate reduction	S-S-04:Sulfite oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	O-S-02:Arsenate reduction	S-S-05:Sulfate reduction	Nitrospirota	0.00662120868040595
DeMMO5_11	S-S-03:Sulfur oxidation	S-S-04:Sulfite oxidation	Nitrospirota	0.00662120868040595
DeMMO5_11	S-S-03:Sulfur oxidation	S-S-05:Sulfate reduction	Nitrospirota	0.00662120868040595
DeMMO5_11	S-S-04:Sulfite oxidation	S-S-05:Sulfate reduction	Nitrospirota	0.00662120868040595
DeMMO5_12	C-S-01:Organic carbon oxidation	C-S-02:Carbon fixation	Planctomycetota	0.00745726986499965
DeMMO5_12	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Planctomycetota	0.00745726986499965
DeMMO5_12	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Planctomycetota	0.00745726986499965
DeMMO5_12	C-S-02:Carbon fixation	C-S-06:Fermentation	Planctomycetota	0.00745726986499965
DeMMO5_12	C-S-02:Carbon fixation	S-S-03:Sulfur oxidation	Planctomycetota	0.00745726986499965
DeMMO5_12	C-S-06:Fermentation	S-S-03:Sulfur oxidation	Planctomycetota	0.00745726986499965
DeMMO5_13	C-S-01:Organic carbon oxidation	C-S-02:Carbon fixation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-01:Organic carbon oxidation	N-S-06:Nitric oxide reduction	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-01:Organic carbon oxidation	S-S-01:Sulfide oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-02:Carbon fixation	C-S-04:Acetate oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-02:Carbon fixation	C-S-06:Fermentation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-02:Carbon fixation	N-S-06:Nitric oxide reduction	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-02:Carbon fixation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-02:Carbon fixation	S-S-01:Sulfide oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-02:Carbon fixation	S-S-03:Sulfur oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-04:Acetate oxidation	C-S-06:Fermentation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-04:Acetate oxidation	N-S-06:Nitric oxide reduction	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-04:Acetate oxidation	S-S-01:Sulfide oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-04:Acetate oxidation	S-S-03:Sulfur oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-06:Fermentation	N-S-06:Nitric oxide reduction	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-06:Fermentation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-06:Fermentation	S-S-01:Sulfide oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	C-S-06:Fermentation	S-S-03:Sulfur oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	N-S-06:Nitric oxide reduction	O-S-02:Arsenate reduction	Alphaproteobacteria	0.016447170688403
DeMMO5_13	N-S-06:Nitric oxide reduction	S-S-01:Sulfide oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	N-S-06:Nitric oxide reduction	S-S-03:Sulfur oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	O-S-02:Arsenate reduction	S-S-01:Sulfide oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	O-S-02:Arsenate reduction	S-S-03:Sulfur oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_13	S-S-01:Sulfide oxidation	S-S-03:Sulfur oxidation	Alphaproteobacteria	0.016447170688403
DeMMO5_14	C-S-01:Organic carbon oxidation	C-S-02:Carbon fixation	Omnitrophota	0.0150115729802815
DeMMO5_14	C-S-01:Organic carbon oxidation	C-S-05:Hydrogen generation	Omnitrophota	0.0150115729802815
DeMMO5_14	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Omnitrophota	0.0150115729802815
DeMMO5_14	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Omnitrophota	0.0150115729802815
DeMMO5_14	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Omnitrophota	0.0150115729802815
DeMMO5_14	C-S-02:Carbon fixation	C-S-05:Hydrogen generation	Omnitrophota	0.0150115729802815
DeMMO5_14	C-S-02:Carbon fixation	C-S-06:Fermentation	Omnitrophota	0.0150115729802815
