AB	0	0
AC	0	0
AC+AD	0	0
AD	40	0.424474531252357
AE	4	0.0585292211395531
AE+AF	0	0
AF	21	0.21115851921903
M	2	0.0126784380026392
M+N	1	0.00786403346646893
M+O	0	0
N	8	0.0590626431098012
O	0	0
P	13	0.135545513398991
P+Q	2	0.0118077443928433
Q	5	0.0384845603973042
R	1	0.00620645762556701
R+S	0	0
S	22	0.264019756613843
T	0	0
T+U	0	0
U	28	0.254614649231617
V	0	0
V+W	0	0
W	16	0.193779604964217
X	4	0.0398361719295451
X+Y	1	0.0193685451133311
Y	23	0.179188260784578
Z	0	0
Z+AB	0	0
