A	6	0.103239139534233
A+B	4	0.073201122356036
A+B+C	3	0.0647137667315666
B	29	0.252282971492295
B+C	14	0.15159995923773
C	17	0.190153937679099
D	17	0.190153937679099
D+E	0	0
E	1	0.0252076160066766
F	10	0.125549188546434
F+G	3	0.0689183203863207
F+G+H+I	0	0
G	10	0.140487174165364
G+H	6	0.0838998499127213
H	20	0.204579285894438
H+I	2	0.0108088156798917
I	2	0.0108088156798917
J	9	0.0988702798413843
J+K	0	0
J+K+L	0	0
K	0	0
K+L	0	0
L	8	0.0621098256577604
