AB	0	0
AC	1	0.0219818304587428
AC+AD	1	0.0219818304587428
AD	21	0.607373846028572
AE	1	0.00844344412505375
AE+AF	0	0
AF	3	0.101040153269084
M	4	0.186811913517186
M+N	0	0
M+O	0	0
N	4	0.0541902194469481
O	0	0
P	5	0.169849090384269
P+Q	0	0
Q	2	0.10149068997882
R	1	0.0115530977953994
R+S	1	0.0115530977953994
S	9	0.2964036110407
T	0	0
T+U	0	0
U	9	0.337604078052011
V	0	0
V+W	0	0
W	5	0.16525056950329
X	3	0.109796590789105
X+Y	2	0.0982434929937053
Y	7	0.19813010580533
Z	0	0
Z+AB	0	0
