#Genome	Step1	Step2	Taxonomic Group	Coverage value(average)
DeMMO4_1	C-S-01:Organic carbon oxidation	C-S-02:Carbon fixation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-01:Organic carbon oxidation	N-S-08:Nitrite ammonification	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-01:Organic carbon oxidation	S-S-01:Sulfide oxidation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-01:Organic carbon oxidation	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-01:Organic carbon oxidation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-02:Carbon fixation	C-S-04:Acetate oxidation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-02:Carbon fixation	C-S-06:Fermentation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-02:Carbon fixation	N-S-08:Nitrite ammonification	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-02:Carbon fixation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-02:Carbon fixation	S-S-01:Sulfide oxidation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-02:Carbon fixation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-02:Carbon fixation	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-02:Carbon fixation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-04:Acetate oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-04:Acetate oxidation	N-S-08:Nitrite ammonification	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-04:Acetate oxidation	S-S-01:Sulfide oxidation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-04:Acetate oxidation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-04:Acetate oxidation	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-04:Acetate oxidation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-06:Fermentation	N-S-08:Nitrite ammonification	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-06:Fermentation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-06:Fermentation	S-S-01:Sulfide oxidation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-06:Fermentation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-06:Fermentation	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	C-S-06:Fermentation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	N-S-08:Nitrite ammonification	O-S-02:Arsenate reduction	Gammaproteobacteria	0.0115530977953994
DeMMO4_1	N-S-08:Nitrite ammonification	S-S-01:Sulfide oxidation	Gammaproteobacteria	0.0115530977953994
