#Genome	Step1	Step2	Taxonomic Group	Coverage value(average)
SW_13	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Verrucomicrobiota	0.0041529157888082
SW_13	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Verrucomicrobiota	0.0041529157888082
SW_13	C-S-01:Organic carbon oxidation	N-S-06:Nitric oxide reduction	Verrucomicrobiota	0.0041529157888082
SW_13	C-S-04:Acetate oxidation	C-S-06:Fermentation	Verrucomicrobiota	0.0041529157888082
SW_13	C-S-04:Acetate oxidation	N-S-06:Nitric oxide reduction	Verrucomicrobiota	0.0041529157888082
SW_13	C-S-06:Fermentation	N-S-06:Nitric oxide reduction	Verrucomicrobiota	0.0041529157888082
SW_14	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Gammaproteobacteria	0.0040463399993691
SW_14	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.0040463399993691
SW_14	C-S-01:Organic carbon oxidation	N-S-06:Nitric oxide reduction	Gammaproteobacteria	0.0040463399993691
SW_14	C-S-04:Acetate oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.0040463399993691
SW_14	C-S-04:Acetate oxidation	N-S-06:Nitric oxide reduction	Gammaproteobacteria	0.0040463399993691
SW_14	C-S-06:Fermentation	N-S-06:Nitric oxide reduction	Gammaproteobacteria	0.0040463399993691
SW_15	C-S-01:Organic carbon oxidation	C-S-02:Carbon fixation	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-01:Organic carbon oxidation	S-S-09:Thiosulfate disproportionation 2	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-02:Carbon fixation	C-S-04:Acetate oxidation	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-02:Carbon fixation	C-S-06:Fermentation	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-02:Carbon fixation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-02:Carbon fixation	S-S-03:Sulfur oxidation	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-02:Carbon fixation	S-S-09:Thiosulfate disproportionation 2	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-04:Acetate oxidation	C-S-06:Fermentation	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-04:Acetate oxidation	S-S-03:Sulfur oxidation	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-04:Acetate oxidation	S-S-09:Thiosulfate disproportionation 2	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-06:Fermentation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-06:Fermentation	S-S-03:Sulfur oxidation	Alphaproteobacteria	0.0707017159592841
SW_15	C-S-06:Fermentation	S-S-09:Thiosulfate disproportionation 2	Alphaproteobacteria	0.0707017159592841
SW_15	O-S-02:Arsenate reduction	S-S-03:Sulfur oxidation	Alphaproteobacteria	0.0707017159592841
SW_15	O-S-02:Arsenate reduction	S-S-09:Thiosulfate disproportionation 2	Alphaproteobacteria	0.0707017159592841
SW_15	S-S-03:Sulfur oxidation	S-S-09:Thiosulfate disproportionation 2	Alphaproteobacteria	0.0707017159592841
SW_17	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Gammaproteobacteria	0.0506315158503813
SW_17	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.0506315158503813
SW_17	C-S-01:Organic carbon oxidation	N-S-08:Nitrite ammonification	Gammaproteobacteria	0.0506315158503813
SW_17	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.0506315158503813
SW_17	C-S-04:Acetate oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.0506315158503813
SW_17	C-S-04:Acetate oxidation	N-S-08:Nitrite ammonification	Gammaproteobacteria	0.0506315158503813
SW_17	C-S-04:Acetate oxidation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.0506315158503813
SW_17	C-S-06:Fermentation	N-S-08:Nitrite ammonification	Gammaproteobacteria	0.0506315158503813
SW_17	C-S-06:Fermentation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.0506315158503813
SW_17	N-S-08:Nitrite ammonification	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.0506315158503813
SW_18	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Verrucomicrobiota	0.0037859373185347
SW_18	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Verrucomicrobiota	0.0037859373185347
SW_18	C-S-01:Organic carbon oxidation	C-S-08:Methanotrophy	Verrucomicrobiota	0.0037859373185347
SW_18	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Verrucomicrobiota	0.0037859373185347
SW_18	C-S-04:Acetate oxidation	C-S-06:Fermentation	Verrucomicrobiota	0.0037859373185347
SW_18	C-S-04:Acetate oxidation	C-S-08:Methanotrophy	Verrucomicrobiota	0.0037859373185347
SW_18	C-S-04:Acetate oxidation	S-S-03:Sulfur oxidation	Verrucomicrobiota	0.0037859373185347
SW_18	C-S-06:Fermentation	C-S-08:Methanotrophy	Verrucomicrobiota	0.0037859373185347
SW_18	C-S-06:Fermentation	S-S-03:Sulfur oxidation	Verrucomicrobiota	0.0037859373185347
SW_18	C-S-08:Methanotrophy	S-S-03:Sulfur oxidation	Verrucomicrobiota	0.0037859373185347
SW_19	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Gammaproteobacteria	0.00747964520724706
SW_19	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.00747964520724706
SW_19	C-S-01:Organic carbon oxidation	N-S-06:Nitric oxide reduction	Gammaproteobacteria	0.00747964520724706
SW_19	C-S-04:Acetate oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.00747964520724706
SW_19	C-S-04:Acetate oxidation	N-S-06:Nitric oxide reduction	Gammaproteobacteria	0.00747964520724706
SW_19	C-S-06:Fermentation	N-S-06:Nitric oxide reduction	Gammaproteobacteria	0.00747964520724706
SW_2	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Alphaproteobacteria	0.00963202105516579
SW_2	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Alphaproteobacteria	0.00963202105516579
SW_2	C-S-01:Organic carbon oxidation	N-S-07:Nitrous oxide reduction	Alphaproteobacteria	0.00963202105516579
SW_2	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.00963202105516579
SW_2	C-S-04:Acetate oxidation	C-S-06:Fermentation	Alphaproteobacteria	0.00963202105516579
SW_2	C-S-04:Acetate oxidation	N-S-07:Nitrous oxide reduction	Alphaproteobacteria	0.00963202105516579
SW_2	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.00963202105516579
SW_2	C-S-06:Fermentation	N-S-07:Nitrous oxide reduction	Alphaproteobacteria	0.00963202105516579
SW_2	C-S-06:Fermentation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.00963202105516579
SW_2	N-S-07:Nitrous oxide reduction	O-S-02:Arsenate reduction	Alphaproteobacteria	0.00963202105516579
SW_20	C-S-01:Organic carbon oxidation	N-S-06:Nitric oxide reduction	Cyanobacteriota	0.00740578518364452
SW_20	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Cyanobacteriota	0.00740578518364452
SW_20	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Cyanobacteriota	0.00740578518364452
SW_20	N-S-06:Nitric oxide reduction	O-S-02:Arsenate reduction	Cyanobacteriota	0.00740578518364452
SW_20	N-S-06:Nitric oxide reduction	S-S-03:Sulfur oxidation	Cyanobacteriota	0.00740578518364452
SW_20	O-S-02:Arsenate reduction	S-S-03:Sulfur oxidation	Cyanobacteriota	0.00740578518364452
SW_21	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Cyanobacteriota	0.00379572226291154
SW_21	C-S-01:Organic carbon oxidation	C-S-08:Methanotrophy	Cyanobacteriota	0.00379572226291154
SW_21	C-S-01:Organic carbon oxidation	N-S-04:Nitrate reduction	Cyanobacteriota	0.00379572226291154
SW_21	C-S-01:Organic carbon oxidation	N-S-06:Nitric oxide reduction	Cyanobacteriota	0.00379572226291154
SW_21	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Cyanobacteriota	0.00379572226291154
SW_21	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Cyanobacteriota	0.00379572226291154
SW_21	C-S-06:Fermentation	C-S-08:Methanotrophy	Cyanobacteriota	0.00379572226291154
SW_21	C-S-06:Fermentation	N-S-04:Nitrate reduction	Cyanobacteriota	0.00379572226291154
SW_21	C-S-06:Fermentation	N-S-06:Nitric oxide reduction	Cyanobacteriota	0.00379572226291154
SW_21	C-S-06:Fermentation	O-S-02:Arsenate reduction	Cyanobacteriota	0.00379572226291154
SW_21	C-S-06:Fermentation	S-S-03:Sulfur oxidation	Cyanobacteriota	0.00379572226291154
SW_21	C-S-08:Methanotrophy	N-S-04:Nitrate reduction	Cyanobacteriota	0.00379572226291154
SW_21	C-S-08:Methanotrophy	N-S-06:Nitric oxide reduction	Cyanobacteriota	0.00379572226291154
SW_21	C-S-08:Methanotrophy	O-S-02:Arsenate reduction	Cyanobacteriota	0.00379572226291154
SW_21	C-S-08:Methanotrophy	S-S-03:Sulfur oxidation	Cyanobacteriota	0.00379572226291154
SW_21	N-S-04:Nitrate reduction	N-S-06:Nitric oxide reduction	Cyanobacteriota	0.00379572226291154
SW_21	N-S-04:Nitrate reduction	O-S-02:Arsenate reduction	Cyanobacteriota	0.00379572226291154
SW_21	N-S-04:Nitrate reduction	S-S-03:Sulfur oxidation	Cyanobacteriota	0.00379572226291154
SW_21	N-S-06:Nitric oxide reduction	O-S-02:Arsenate reduction	Cyanobacteriota	0.00379572226291154
SW_21	N-S-06:Nitric oxide reduction	S-S-03:Sulfur oxidation	Cyanobacteriota	0.00379572226291154
SW_21	O-S-02:Arsenate reduction	S-S-03:Sulfur oxidation	Cyanobacteriota	0.00379572226291154
SW_24	C-S-01:Organic carbon oxidation	C-S-02:Carbon fixation	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-01:Organic carbon oxidation	N-S-04:Nitrate reduction	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-01:Organic carbon oxidation	N-S-08:Nitrite ammonification	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-01:Organic carbon oxidation	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-01:Organic carbon oxidation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-02:Carbon fixation	C-S-04:Acetate oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-02:Carbon fixation	C-S-06:Fermentation	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-02:Carbon fixation	N-S-04:Nitrate reduction	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-02:Carbon fixation	N-S-08:Nitrite ammonification	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-02:Carbon fixation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-02:Carbon fixation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-02:Carbon fixation	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-02:Carbon fixation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-04:Acetate oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-04:Acetate oxidation	N-S-04:Nitrate reduction	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-04:Acetate oxidation	N-S-08:Nitrite ammonification	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-04:Acetate oxidation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-04:Acetate oxidation	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-04:Acetate oxidation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-06:Fermentation	N-S-04:Nitrate reduction	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-06:Fermentation	N-S-08:Nitrite ammonification	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-06:Fermentation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-06:Fermentation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-06:Fermentation	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	C-S-06:Fermentation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.00525873991941625
SW_24	N-S-04:Nitrate reduction	N-S-08:Nitrite ammonification	Gammaproteobacteria	0.00525873991941625
SW_24	N-S-04:Nitrate reduction	O-S-02:Arsenate reduction	Gammaproteobacteria	0.00525873991941625
SW_24	N-S-04:Nitrate reduction	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	N-S-04:Nitrate reduction	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	N-S-04:Nitrate reduction	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.00525873991941625
SW_24	N-S-08:Nitrite ammonification	O-S-02:Arsenate reduction	Gammaproteobacteria	0.00525873991941625
SW_24	N-S-08:Nitrite ammonification	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	N-S-08:Nitrite ammonification	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	N-S-08:Nitrite ammonification	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.00525873991941625
SW_24	O-S-02:Arsenate reduction	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	O-S-02:Arsenate reduction	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	O-S-02:Arsenate reduction	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.00525873991941625
SW_24	S-S-03:Sulfur oxidation	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.00525873991941625
SW_24	S-S-03:Sulfur oxidation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.00525873991941625
SW_24	S-S-07:Thiosulfate oxidation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.00525873991941625
SW_25	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.00523475712032029
SW_26	C-S-01:Organic carbon oxidation	C-S-02:Carbon fixation	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-01:Organic carbon oxidation	S-S-04:Sulfite oxidation	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-01:Organic carbon oxidation	S-S-05:Sulfate reduction	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-02:Carbon fixation	C-S-04:Acetate oxidation	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-02:Carbon fixation	C-S-06:Fermentation	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-02:Carbon fixation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-02:Carbon fixation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-02:Carbon fixation	S-S-04:Sulfite oxidation	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-02:Carbon fixation	S-S-05:Sulfate reduction	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-04:Acetate oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-04:Acetate oxidation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-04:Acetate oxidation	S-S-04:Sulfite oxidation	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-04:Acetate oxidation	S-S-05:Sulfate reduction	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-06:Fermentation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-06:Fermentation	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-06:Fermentation	S-S-04:Sulfite oxidation	Gammaproteobacteria	0.00395595893228807
SW_26	C-S-06:Fermentation	S-S-05:Sulfate reduction	Gammaproteobacteria	0.00395595893228807
SW_26	O-S-02:Arsenate reduction	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.00395595893228807
SW_26	O-S-02:Arsenate reduction	S-S-04:Sulfite oxidation	Gammaproteobacteria	0.00395595893228807
SW_26	O-S-02:Arsenate reduction	S-S-05:Sulfate reduction	Gammaproteobacteria	0.00395595893228807
SW_26	S-S-03:Sulfur oxidation	S-S-04:Sulfite oxidation	Gammaproteobacteria	0.00395595893228807
SW_26	S-S-03:Sulfur oxidation	S-S-05:Sulfate reduction	Gammaproteobacteria	0.00395595893228807
SW_26	S-S-04:Sulfite oxidation	S-S-05:Sulfate reduction	Gammaproteobacteria	0.00395595893228807
SW_27	C-S-01:Organic carbon oxidation	S-S-04:Sulfite oxidation	Gammaproteobacteria	0.00889357488224797
SW_27	C-S-01:Organic carbon oxidation	S-S-05:Sulfate reduction	Gammaproteobacteria	0.00889357488224797
SW_27	S-S-04:Sulfite oxidation	S-S-05:Sulfate reduction	Gammaproteobacteria	0.00889357488224797
SW_29	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Bacteroidota	0.00271022740632748
SW_29	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Bacteroidota	0.00271022740632748
SW_29	C-S-01:Organic carbon oxidation	N-S-07:Nitrous oxide reduction	Bacteroidota	0.00271022740632748
SW_29	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Bacteroidota	0.00271022740632748
SW_29	C-S-04:Acetate oxidation	C-S-06:Fermentation	Bacteroidota	0.00271022740632748
SW_29	C-S-04:Acetate oxidation	N-S-07:Nitrous oxide reduction	Bacteroidota	0.00271022740632748
SW_29	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Bacteroidota	0.00271022740632748
SW_29	C-S-06:Fermentation	N-S-07:Nitrous oxide reduction	Bacteroidota	0.00271022740632748
SW_29	C-S-06:Fermentation	O-S-02:Arsenate reduction	Bacteroidota	0.00271022740632748
SW_29	N-S-07:Nitrous oxide reduction	O-S-02:Arsenate reduction	Bacteroidota	0.00271022740632748
SW_3	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Alphaproteobacteria	0.0549806312335565
SW_3	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Alphaproteobacteria	0.0549806312335565
SW_3	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.0549806312335565
SW_3	C-S-04:Acetate oxidation	C-S-06:Fermentation	Alphaproteobacteria	0.0549806312335565
SW_3	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.0549806312335565
SW_3	C-S-06:Fermentation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.0549806312335565
SW_30	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Bdellovibrionota	0.00327420252246883
SW_30	C-S-01:Organic carbon oxidation	N-S-05:Nitrite reduction	Bdellovibrionota	0.00327420252246883
SW_30	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Bdellovibrionota	0.00327420252246883
SW_30	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Bdellovibrionota	0.00327420252246883
SW_30	C-S-06:Fermentation	N-S-05:Nitrite reduction	Bdellovibrionota	0.00327420252246883
SW_30	C-S-06:Fermentation	O-S-02:Arsenate reduction	Bdellovibrionota	0.00327420252246883
SW_30	C-S-06:Fermentation	S-S-03:Sulfur oxidation	Bdellovibrionota	0.00327420252246883
SW_30	N-S-05:Nitrite reduction	O-S-02:Arsenate reduction	Bdellovibrionota	0.00327420252246883
SW_30	N-S-05:Nitrite reduction	S-S-03:Sulfur oxidation	Bdellovibrionota	0.00327420252246883
SW_30	O-S-02:Arsenate reduction	S-S-03:Sulfur oxidation	Bdellovibrionota	0.00327420252246883
SW_31	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Gammaproteobacteria	0.0163061883777201
SW_31	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.0163061883777201
SW_31	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.0163061883777201
SW_31	C-S-04:Acetate oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.0163061883777201
SW_31	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.0163061883777201
SW_31	C-S-06:Fermentation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.0163061883777201
SW_32	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Alphaproteobacteria	0.00261987276352053
SW_32	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Alphaproteobacteria	0.00261987276352053
SW_32	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.00261987276352053
SW_32	C-S-04:Acetate oxidation	C-S-06:Fermentation	Alphaproteobacteria	0.00261987276352053
SW_32	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.00261987276352053
SW_32	C-S-06:Fermentation	O-S-02:Arsenate reduction	Alphaproteobacteria	0.00261987276352053
SW_35	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Bacteroidota	0.00533252144960371
SW_35	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Bacteroidota	0.00533252144960371
SW_35	C-S-01:Organic carbon oxidation	N-S-03:Nitrite oxidation	Bacteroidota	0.00533252144960371
SW_35	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Bacteroidota	0.00533252144960371
SW_35	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Bacteroidota	0.00533252144960371
SW_35	C-S-04:Acetate oxidation	C-S-06:Fermentation	Bacteroidota	0.00533252144960371
SW_35	C-S-04:Acetate oxidation	N-S-03:Nitrite oxidation	Bacteroidota	0.00533252144960371
SW_35	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Bacteroidota	0.00533252144960371
SW_35	C-S-04:Acetate oxidation	S-S-03:Sulfur oxidation	Bacteroidota	0.00533252144960371
SW_35	C-S-06:Fermentation	N-S-03:Nitrite oxidation	Bacteroidota	0.00533252144960371
SW_35	C-S-06:Fermentation	O-S-02:Arsenate reduction	Bacteroidota	0.00533252144960371
SW_35	C-S-06:Fermentation	S-S-03:Sulfur oxidation	Bacteroidota	0.00533252144960371
SW_35	N-S-03:Nitrite oxidation	O-S-02:Arsenate reduction	Bacteroidota	0.00533252144960371
SW_35	N-S-03:Nitrite oxidation	S-S-03:Sulfur oxidation	Bacteroidota	0.00533252144960371
SW_35	O-S-02:Arsenate reduction	S-S-03:Sulfur oxidation	Bacteroidota	0.00533252144960371
SW_36	C-S-01:Organic carbon oxidation	C-S-02:Carbon fixation	Nitrospirota	0.0145655581027463
SW_36	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Nitrospirota	0.0145655581027463
SW_36	C-S-01:Organic carbon oxidation	C-S-05:Hydrogen generation	Nitrospirota	0.0145655581027463
SW_36	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Nitrospirota	0.0145655581027463
SW_36	C-S-01:Organic carbon oxidation	N-S-05:Nitrite reduction	Nitrospirota	0.0145655581027463
SW_36	C-S-01:Organic carbon oxidation	N-S-08:Nitrite ammonification	Nitrospirota	0.0145655581027463
SW_36	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Nitrospirota	0.0145655581027463
SW_36	C-S-01:Organic carbon oxidation	S-S-01:Sulfide oxidation	Nitrospirota	0.0145655581027463
SW_36	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Nitrospirota	0.0145655581027463
SW_36	C-S-02:Carbon fixation	C-S-04:Acetate oxidation	Nitrospirota	0.0145655581027463
SW_36	C-S-02:Carbon fixation	C-S-05:Hydrogen generation	Nitrospirota	0.0145655581027463
SW_36	C-S-02:Carbon fixation	C-S-06:Fermentation	Nitrospirota	0.0145655581027463
SW_36	C-S-02:Carbon fixation	N-S-05:Nitrite reduction	Nitrospirota	0.0145655581027463
SW_36	C-S-02:Carbon fixation	N-S-08:Nitrite ammonification	Nitrospirota	0.0145655581027463
SW_36	C-S-02:Carbon fixation	O-S-02:Arsenate reduction	Nitrospirota	0.0145655581027463
SW_36	C-S-02:Carbon fixation	S-S-01:Sulfide oxidation	Nitrospirota	0.0145655581027463
SW_36	C-S-02:Carbon fixation	S-S-03:Sulfur oxidation	Nitrospirota	0.0145655581027463
SW_36	C-S-04:Acetate oxidation	C-S-05:Hydrogen generation	Nitrospirota	0.0145655581027463
SW_36	C-S-04:Acetate oxidation	C-S-06:Fermentation	Nitrospirota	0.0145655581027463
SW_36	C-S-04:Acetate oxidation	N-S-05:Nitrite reduction	Nitrospirota	0.0145655581027463
SW_36	C-S-04:Acetate oxidation	N-S-08:Nitrite ammonification	Nitrospirota	0.0145655581027463
SW_36	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Nitrospirota	0.0145655581027463
SW_36	C-S-04:Acetate oxidation	S-S-01:Sulfide oxidation	Nitrospirota	0.0145655581027463
SW_36	C-S-04:Acetate oxidation	S-S-03:Sulfur oxidation	Nitrospirota	0.0145655581027463
SW_36	C-S-05:Hydrogen generation	C-S-06:Fermentation	Nitrospirota	0.0145655581027463
SW_36	C-S-05:Hydrogen generation	N-S-05:Nitrite reduction	Nitrospirota	0.0145655581027463
SW_36	C-S-05:Hydrogen generation	N-S-08:Nitrite ammonification	Nitrospirota	0.0145655581027463
SW_36	C-S-05:Hydrogen generation	O-S-02:Arsenate reduction	Nitrospirota	0.0145655581027463
