#Genome	Step1	Step2	Taxonomic Group	Coverage value(average)
WC_4	C-S-01:Organic carbon oxidation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.00695956282625026
WC_4	N-S-08:Nitrite ammonification	S-S-03:Sulfur oxidation	Gammaproteobacteria	0.00695956282625026
WC_4	N-S-08:Nitrite ammonification	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.00695956282625026
WC_4	N-S-08:Nitrite ammonification	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.00695956282625026
WC_4	S-S-03:Sulfur oxidation	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.00695956282625026
WC_4	S-S-03:Sulfur oxidation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.00695956282625026
WC_4	S-S-07:Thiosulfate oxidation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.00695956282625026
WC_41	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Actinobacteriota	0.0117592197812255
WC_44	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Omnitrophota	0.0109489399236694
WC_44	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Omnitrophota	0.0109489399236694
WC_44	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Omnitrophota	0.0109489399236694
WC_44	C-S-04:Acetate oxidation	C-S-06:Fermentation	Omnitrophota	0.0109489399236694
WC_44	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Omnitrophota	0.0109489399236694
WC_44	C-S-06:Fermentation	O-S-02:Arsenate reduction	Omnitrophota	0.0109489399236694
WC_5	C-S-01:Organic carbon oxidation	C-S-02:Carbon fixation	Bacteroidota	0.0161041644341929
WC_5	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Bacteroidota	0.0161041644341929
WC_5	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Bacteroidota	0.0161041644341929
WC_5	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Bacteroidota	0.0161041644341929
WC_5	C-S-02:Carbon fixation	C-S-04:Acetate oxidation	Bacteroidota	0.0161041644341929
WC_5	C-S-02:Carbon fixation	C-S-06:Fermentation	Bacteroidota	0.0161041644341929
WC_5	C-S-02:Carbon fixation	S-S-03:Sulfur oxidation	Bacteroidota	0.0161041644341929
WC_5	C-S-04:Acetate oxidation	C-S-06:Fermentation	Bacteroidota	0.0161041644341929
WC_5	C-S-04:Acetate oxidation	S-S-03:Sulfur oxidation	Bacteroidota	0.0161041644341929
WC_5	C-S-06:Fermentation	S-S-03:Sulfur oxidation	Bacteroidota	0.0161041644341929
WC_52	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Bacteroidota	0.0188061567990148
WC_52	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Bacteroidota	0.0188061567990148
