A	4	0.0222034368810133
A+B	2	0.00784141898096756
A+B+C	2	0.00784141898096756
B	45	0.459655304206054
B+C	25	0.256920005468949
C	34	0.302878104862671
D	34	0.302878104862671
D+E	0	0
E	2	0.00471450473380832
F	13	0.1015033033571
F+G	6	0.0750826701011403
F+G+H+I	0	0
G	24	0.232747012481207
G+H	10	0.100089618039735
H	20	0.132708775110245
H+I	2	0.00989056858974435
I	6	0.191120245809362
J	9	0.058427636878117
J+K	0	0
J+K+L	0	0
K	0	0
K+L	0	0
L	2	0.00207594964509518
