	sequences per sample	iteration	D1	D3	WC	D5	SW	D4	D6	D2
alpha_rarefaction_18500_9.txt	18500	9	1283.62725467	737.902243113	4384.49422963	359.777691035	607.745594682	254.041413181	347.011661094	977.382132672
alpha_rarefaction_19500_0.txt	19500	0	1262.69389143	732.634082696	4174.62866583	357.237218521	557.969610089	285.80823169	397.912194948	1059.2470947
alpha_rarefaction_19500_1.txt	19500	1	1284.13352646	739.886777058	4205.49846765	379.710764031	552.640301218	299.315577353	380.260645009	993.606779189
alpha_rarefaction_19500_2.txt	19500	2	1266.57118129	725.438556551	4392.43299581	417.481061046	599.912234493	296.723680564	415.324613026	931.717536804
alpha_rarefaction_19500_3.txt	19500	3	1300.43550849	743.458350356	4469.39374366	366.024186689	591.081609553	288.037062856	343.816738003	1050.57242114
alpha_rarefaction_19500_4.txt	19500	4	1301.8969753	753.274400084	4320.75171007	384.294218035	650.894969201	318.760571298	403.876129364	979.39305587
alpha_rarefaction_19500_5.txt	19500	5	1248.69918933	766.053961375	4242.31049024	380.162345256	585.661022244	312.389387593	416.447897991	1043.7380166
alpha_rarefaction_19500_6.txt	19500	6	1296.69465711	728.771704502	4312.72183708	361.591783009	599.24164772	270.102990725	375.187962785	993.132473026
alpha_rarefaction_19500_7.txt	19500	7	1280.82397101	784.828385054	4161.04879275	392.435435169	535.162484393	298.723680564	324.840241911	951.071459107
alpha_rarefaction_19500_8.txt	19500	8	1264.29331696	739.937285365	4263.58707514	368.543535548	570.905243444	302.778255794	367.362498611	931.860067101
alpha_rarefaction_19500_9.txt	19500	9	1286.41309436	778.260302132	4255.88377149	392.233598257	564.151739305	253.657010168	370.044637165	1021.40209419
alpha_rarefaction_20500_0.txt	20500	0	1274.37010268	722.299758389	4162.91828211	359.048897948	569.500001449	327.530297682	390.663167647	1017.11336269
alpha_rarefaction_20500_1.txt	20500	1	1275.69919095	726.612678787	4259.29586491	356.548740233	609.79367598	295.139367512	414.338564497	1034.26875576
alpha_rarefaction_20500_2.txt	20500	2	1286.0620842	707.230095702	4180.00153835	388.53908988	607.473561023	292.719379194	357.798335605	1054.40584837
alpha_rarefaction_20500_3.txt	20500	3	1238.21880911	767.927660188	4226.092185	366.397955536	716.425502367	266.703973089	450.199426678	1008.82387811
alpha_rarefaction_20500_4.txt	20500	4	1271.68912574	771.053961375	4222.83543034	375.288901669	550.506399709	293.259570926	376.740729161	1007.92604027
alpha_rarefaction_20500_5.txt	20500	5	1307.39487961	723.846952285	4299.93649569	348.317211372	586.364478823	268.579506574	373.314330259	1064.59141466
alpha_rarefaction_20500_6.txt	20500	6	1289.17961703	732.525790606	4311.56752056	401.390942787	607.327409005	312.816012754	437.332910012	960.661286526
alpha_rarefaction_20500_7.txt	20500	7	1256.19992497	742.793951666	4208.26053411	368.403893355	635.864213957	324.786542737	362.883930004	965.600305849
alpha_rarefaction_20500_8.txt	20500	8	1250.32993416	735.394320605	4318.19946216	451.172493583	597.869928492	305.189266942	372.440900728	960.068999472
alpha_rarefaction_20500_9.txt	20500	9	1228.53688089	744.367181827	4305.61552875	358.917275565	583.912142209	310.208795529	387.160182953	1052.50546644
alpha_rarefaction_21500_0.txt	21500	0	1288.44707589	708.65027799	4343.419727	382.415103535	581.298894665	332.259925689	386.700410526	1023.19379023
alpha_rarefaction_21500_1.txt	21500	1	1295.81576592	735.934627546	4242.7704136	376.082893962	545.960190282	320.027922067	440.006474759	1007.13247303
alpha_rarefaction_21500_2.txt	21500	2	1296.39173251	775.939098086	4272.48835363	420.232525487	615.425970509	281.125572572	488.976185696	993.548592133
alpha_rarefaction_21500_3.txt	21500	3	1315.57166	770.490078528	4214.52677848	375.082893962	593.220734996	274.015390874	393.08198485	1028.31689384
alpha_rarefaction_21500_4.txt	21500	4	1262.44132766	717.263640921	4357.74302594	389.227915808	639.518456668	333.530297682	364.93251362	929.437170771
alpha_rarefaction_21500_5.txt	21500	5	1333.15814528	705.052036145	4357.66196091	367.354853606	707.414293083	295.735638966	412.510583233	982.923864374
alpha_rarefaction_21500_6.txt	21500	6	1313.58502989	733.186534848	4149.98073446	403.786542737	601.73416833	305.249401754	372.128704528	1019.45520164
alpha_rarefaction_21500_7.txt	21500	7	1244.5471279	737.535291398	4217.72789466	341.653676448	555.172751499	261.202984698	377.362498611	958.726773316
alpha_rarefaction_21500_8.txt	21500	8	1269.35216879	720.451169266	4276.00540696	354.776097559	625.99197661	307.764969609	399.833456008	1007.87941303
alpha_rarefaction_21500_9.txt	21500	9	1259.53287987	737.160314547	4387.6341636	360.779487256	598.281781243	289.953943173	388.278253028	1060.76260082
alpha_rarefaction_22500_0.txt	22500	0	1284.32850663	729.587691437	4246.7802113	436.876908677	624.327409005	288.364101605	379.184655111	1052.74896724
alpha_rarefaction_22500_1.txt	22500	1	1259.09527083	769.295687471	4388.03821999	386.162345256	589.656329121	275.215098729	404.789525381	975.747671614
alpha_rarefaction_22500_2.txt	22500	2	1308.33632348	749.858471878	4278.56644314	363.672958764	568.030392154	295.233989261	360.698371945	1009.54768249
alpha_rarefaction_22500_3.txt	22500	3	1297.32316301	779.256594601	4269.20992578	376.099837608	628.331178906	301.316549264	355.411604396	1031.48367381
alpha_rarefaction_22500_4.txt	22500	4	1280.32599755	749.058819394	4286.10485927	385.315577353	537.053129045	333.786542737	355.280501702	1044.95579811
alpha_rarefaction_22500_5.txt	22500	5	1292.00853899	756.083565752	4454.80054493	383.325847611	714.099073441	293.233989261	381.920404898	1071.72971886
alpha_rarefaction_22500_6.txt	22500	6	1319.35859178	729.253655669	4369.67607857	340.761534544	634.175752602	324.968981405	339.43038658	1007.60253542
alpha_rarefaction_22500_7.txt	22500	7	1319.09395638	722.601749426	4303.99479737	410.038844933	594.659628649	272.517756677	341.060147715	985.57769147
alpha_rarefaction_22500_8.txt	22500	8	1290.01249854	722.437307319	4364.80943413	424.793160682	611.318558983	271.089988186	358.525899569	1005.60677919
alpha_rarefaction_22500_9.txt	22500	9	1298.75376577	754.490817078	4262.59493424	404.968981405	597.92471432	311.435435169	402.014614686	1079.3560033
alpha_rarefaction_23500_0.txt	23500	0	1300.27111662	773.746382725	4305.99427886	409.457358979	610.732573065	310.33815315	384.68545379	1068.37683781
alpha_rarefaction_23500_1.txt	23500	1	1291.69064857	737.459904427	4384.03826137	362.125572572	662.110125852	283.910932401	386.621545418	1003.72977746
alpha_rarefaction_23500_2.txt	23500	2	1320.87786901	784.76395323	4328.62247846	369.347371876	622.264091919	284.958717766	318.61698156	1034.17541769
alpha_rarefaction_23500_3.txt	23500	3	1266.38493223	750.800048664	4315.91593502	409.035980695	626.912234493	259.052949848	387.871779633	1099.97279613
alpha_rarefaction_23500_4.txt	23500	4	1298.21193278	730.847771274	4354.83543034	465.290170786	569.315788758	274.767355247	388.681797982	966.113977367
alpha_rarefaction_23500_5.txt	23500	5	1297.3658859	767.365968468	4300.13462132	456.065669391	619.205669976	303.499597961	385.278253028	1009.09390127
alpha_rarefaction_23500_6.txt	23500	6	1292.04427639	746.163815987	4113.66301877	436.58810519	575.505175341	297.192661399	362.798335605	1100.99870626
alpha_rarefaction_23500_7.txt	23500	7	1264.99383345	734.417884634	4367.74322542	402.206069635	657.43551373	303.735638966	381.681797982	1074.5999668
alpha_rarefaction_23500_8.txt	23500	8	1296.62833289	769.469258307	4311.26452711	368.779487256	609.402867055	298.082893962	379.919913229	1024.13565751
alpha_rarefaction_23500_9.txt	23500	9	1305.50738869	760.995568379	4228.71333585	364.548740233	627.824964281	355.736126656	396.172922195	1015.84990099
alpha_rarefaction_24500_0.txt	24500	0	1290.66113694	739.232212981	4278.86249575	400.457358979	621.247465049	293.982725801	391.808966853	993.726773316
alpha_rarefaction_24500_1.txt	24500	1	1300.80537647	740.862819787	4271.41253272	374.436063137	583.99185808	301.272013145	408.531324302	982.344195209
alpha_rarefaction_24500_2.txt	24500	2	1261.83646949	735.047180452	4207.51577396	361.820972334	639.20116941	314.435435169	390.968941155	992.637180877
alpha_rarefaction_24500_3.txt	24500	3	1249.44019743	756.806844155	4359.46986119	360.080221539	654.812187097	320.839661676	385.968941155	1021.94598197
alpha_rarefaction_24500_4.txt	24500	4	1305.35405805	750.033323921	4326.81275311	416.768707684	677.89980977	307.497886939	379.729302038	1067.8685185
alpha_rarefaction_24500_5.txt	24500	5	1351.40786571	730.04565166	4255.24172443	391.828831202	599.050237488	295.403893355	392.700410526	986.055470858
alpha_rarefaction_24500_6.txt	24500	6	1309.09738161	733.410787909	4412.69996059	369.237218521	627.125645989	279.228349022	377.314330259	1045.71379167
alpha_rarefaction_24500_7.txt	24500	7	1352.94072373	743.646366786	4427.601415	410.786542737	609.111035071	284.397955536	387.871779633	1036.19554689
alpha_rarefaction_24500_8.txt	24500	8	1317.71304817	739.734171621	4420.78940307	382.272013145	597.63563473	346.793160682	358.760536326	982.96996142
alpha_rarefaction_24500_9.txt	24500	9	1280.83281046	731.437307319	4269.89876831	377.927654079	697.744056213	302.338904417	366.011661094	985.832305217
alpha_rarefaction_25500_0.txt	25500	0	1334.81730537	757.933696249	4389.55740031	390.322196753	596.899790311	310.758369248	400.097252249	988.68736766
alpha_rarefaction_25500_1.txt	25500	1	1310.59303004	777.083565752	4310.94729411	422.967170131	617.402867055	318.734920215	359.743416063	1030.47148911
alpha_rarefaction_25500_2.txt	25500	2	1282.3863673	752.625270335	4296.58478545	352.324636377	632.062810776	289.333868241	367.468263728	1044.22290979
alpha_rarefaction_25500_3.txt	25500	3	1305.27574809	748.761917791	4466.50883981	421.753112859	615.281781243	278.525745268	378.166454334	1021.43508326
alpha_rarefaction_25500_4.txt	25500	4	1313.15831631	789.055722429	4212.42208933	372.927654079	570.569159444	286.237218521	349.783894878	1039.34752545
alpha_rarefaction_25500_5.txt	25500	5	1286.06068871	726.050460719	4291.40100514	403.457358979	600.927345161	313.445484046	377.38088345	1073.28777462
alpha_rarefaction_25500_6.txt	25500	6	1354.5956285	804.308473282	4323.01203822	454.514046327	679.136575282	288.840709824	371.659258574	1026.20437096
alpha_rarefaction_25500_7.txt	25500	7	1317.67837249	795.245656109	4279.85521989	350.695795762	571.185136348	293.841932067	385.097252249	1005.26215575
alpha_rarefaction_25500_8.txt	25500	8	1303.67533726	719.882594379	4144.11683262	385.710764031	676.312844289	309.174903454	347.17668877	1017.28831286
alpha_rarefaction_25500_9.txt	25500	9	1285.11867339	719.449836805	4316.43748794	367.237218521	605.474221384	298.192661399	440.507052045	1001.38126221
alpha_rarefaction_26500_0.txt	26500	0	1292.06068871	740.445285571	4440.08816047	424.563222213	620.876804983	310.778255794	375.333841472	999.52102324
alpha_rarefaction_26500_1.txt	26500	1	1283.80256681	734.642647328	4227.6922173	354.73987755	573.718905416	296.842361163	390.276170166	999.758476992
alpha_rarefaction_26500_2.txt	26500	2	1275.04328463	743.97568996	4360.6495624	375.05375962	656.047654581	271.47106586	427.876129364	1039.94598197
alpha_rarefaction_26500_3.txt	26500	3	1321.07981097	730.642647328	4261.0049336	428.971045713	669.801944998	291.876099758	425.047556119	1065.37427107
alpha_rarefaction_26500_4.txt	26500	4	1277.94408295	765.126668709	4216.39353782	383.249401754	593.676919257	332.038844933	375.136582813	983.408532961
alpha_rarefaction_26500_5.txt	26500	5	1278.02616516	742.1338296	4195.64854018	390.162345256	640.341535826	281.776097559	391.621545418	1023.70387326
alpha_rarefaction_26500_6.txt	26500	6	1276.18991566	754.548189478	4334.39233096	443.58810519	608.54893944	298.543535548	371.262833863	1065.9503409
alpha_rarefaction_26500_7.txt	26500	7	1334.61510688	721.66830138	4327.79725083	416.467362492	631.824285349	302.082893962	371.002873591	998.842893503
alpha_rarefaction_26500_8.txt	26500	8	1283.61506872	775.579529026	4411.52273528	446.989717572	596.045862909	285.237218521	498.983105575	1074.17459442
alpha_rarefaction_26500_9.txt	26500	9	1301.11780509	751.917689791	4470.24383845	461.869621611	582.402789708	291.982725801	415.547876871	1020.14747174
alpha_rarefaction_27500_0.txt	27500	0	1260.64024619	762.827026573	4254.83580618	370.876099758	593.99185808	273.880632873	369.573207937	1037.50365807
alpha_rarefaction_27500_1.txt	27500	1	1323.82631027	749.401513613	4501.19453184	440.787818222	649.883258756	291.841932067	377.908763419	998.164091401
alpha_rarefaction_27500_2.txt	27500	2	1306.70081865	735.502549449	4291.44462784	436.267202808	575.054870319	396.010094939	369.886029186	1104.37683781
alpha_rarefaction_27500_3.txt	27500	3	1282.24710202	754.838653517	4308.92719701	371.841932067	641.344557378	312.174903454	354.625487278	1013.06294019
alpha_rarefaction_27500_4.txt	27500	4	1344.55275862	764.590156521	4479.08001426	379.107665228	665.817943093	309.497886939	366.211144669	1039.92189283
alpha_rarefaction_27500_5.txt	27500	5	1281.30629516	762.485172739	4286.59624608	404.889129068	595.152106768	339.708745026	406.663167647	1009.84749171
alpha_rarefaction_27500_6.txt	27500	6	1302.24795586	756.169984425	4371.54795458	471.547558547	702.845824177	299.288901669	364.288523234	1074.37312021
alpha_rarefaction_27500_7.txt	27500	7	1262.97659734	753.050951073	4399.53603866	393.758369248	634.484340269	277.776097559	424.245490474	1029.85626668
alpha_rarefaction_27500_8.txt	27500	8	1289.74907341	754.865740193	4283.99351452	420.786542737	585.017600848	296.998392773	355.61027805	1065.45087932
alpha_rarefaction_27500_9.txt	27500	9	1300.74054269	751.110766118	4318.63807676	361.33079345	595.492806386	311.778255794	365.449625514	1032.01247077
alpha_rarefaction_28500_0.txt	28500	0	1285.08203595	737.49003101	4305.12977409	394.445484046	588.88812947	306.076769598	383.533145951	1089.02074589
alpha_rarefaction_28500_1.txt	28500	1	1277.13018291	813.713588245	4500.3623965	405.160369358	665.068034187	311.082893962	389.367356908	993.815363452
alpha_rarefaction_28500_2.txt	28500	2	1270.66186538	747.672134574	4337.95584341	397.82180871	600.18716086	321.28089523	442.05131853	989.82569221
alpha_rarefaction_28500_3.txt	28500	3	1292.31944292	728.771625919	4433.60822738	398.33815315	599.625829845	298.672958764	432.047556119	978.346268457
alpha_rarefaction_28500_4.txt	28500	4	1319.35768875	790.653582772	4449.17129097	396.445484046	700.877517066	282.336686976	391.007450305	984.767857012
alpha_rarefaction_28500_5.txt	28500	5	1305.5336019	746.438406481	4380.10780643	375.777691035	665.272109752	307.162345256	387.584185311	1108.48608933
alpha_rarefaction_28500_6.txt	28500	6	1283.63570913	738.059565927	4322.60859759	353.608411324	591.81395955	342.450607507	392.224666292	1066.79764661
alpha_rarefaction_28500_7.txt	28500	7	1291.52748032	774.074479376	4437.73437956	457.514046327	638.239461976	301.082893962	375.659258574	1041.29808833
alpha_rarefaction_28500_8.txt	28500	8	1292.37157138	773.727512115	4490.84570845	372.720414716	584.054870319	284.215098729	374.390816413	1053.52308253
alpha_rarefaction_28500_9.txt	28500	9	1323.80731594	739.248557497	4298.24040055	358.880632873	611.424453731	311.174903454	375.136582813	1027.51740031
alpha_rarefaction_29500_0.txt	29500	0	1269.13190139	733.734260218	4452.07444628	391.445484046	639.205669976	371.989717572	381.447865507	959.592954243
alpha_rarefaction_29500_1.txt	29500	1	1319.36384361	754.145203323	4364.42821096	391.174903454	676.209405184	292.73161518	350.021674884	1008.37464457
alpha_rarefaction_29500_2.txt	29500	2	1332.0362773	756.843118943	4411.61884422	382.338904417	619.097304365	294.342928174	446.077509671	1064.46412626
alpha_rarefaction_29500_3.txt	29500	3	1260.14975321	747.964488763	4530.87360134	471.740423576	626.26734884	276.324636377	389.147569817	994.500286929
alpha_rarefaction_29500_4.txt	29500	4	1283.28513329	758.862819787	4441.62556648	438.839003276	608.434243346	339.48990265	370.979679835	1089.30524533
alpha_rarefaction_29500_5.txt	29500	5	1286.53419436	726.787232578	4323.57307611	380.111096682	605.867319356	310.685070033	453.507052045	1028.24008724
alpha_rarefaction_29500_6.txt	29500	6	1316.78508864	736.703922851	4571.73368519	421.447587434	592.719038531	311.169150845	387.38088345	1033.56227634
alpha_rarefaction_29500_7.txt	29500	7	1325.31742564	758.994088751	4231.1166675	437.495112619	611.63563473	317.174903454	430.558351473	1040.80344963
alpha_rarefaction_29500_8.txt	29500	8	1310.66705875	733.609093786	4324.93923946	436.839003276	659.10808973	326.996997624	392.855296677	1000.69151263
alpha_rarefaction_29500_9.txt	29500	9	1315.26164656	760.97568996	4335.55211352	432.232525487	586.567474689	314.180782602	421.148716851	1028.08824372
alpha_rarefaction_30500_0.txt	30500	0	1269.23884919	751.104439318	4310.27886904	479.38410982	630.541028128	352.563222213	377.136582813	1023.16325663
alpha_rarefaction_30500_1.txt	30500	1	1321.67564757	767.075834073	4301.12466778	376.876099758	594.869992883	299.777691035	384.419186724	1036.08824372
alpha_rarefaction_30500_2.txt	30500	2	1322.18264325	756.020490307	4343.24610199	425.134775885	581.943458874	321.216675038	419.08198485	1005.67519835
alpha_rarefaction_30500_3.txt	30500	3	1306.88131975	756.89507363	4365.87698693	411.613523681	669.864213957	310.169150845	388.597447188	1012.29143835
alpha_rarefaction_30500_4.txt	30500	4	1309.71532293	743.45596536	4333.33604065	440.945412796	595.955818434	327.217266613	401.871779633	1078.78062259
alpha_rarefaction_30500_5.txt	30500	5	1290.32744078	781.344852079	4351.27108487	391.778255794	628.281781243	294.015390874	384.011661094	1025.65229796
alpha_rarefaction_30500_6.txt	30500	6	1304.16506163	814.834605892	4396.52737707	381.543535548	603.595377754	299.720414716	357.417252728	1054.45661768
alpha_rarefaction_30500_7.txt	30500	7	1328.87911695	768.160144323	4342.26766097	375.237218521	596.056264808	299.840709824	367.279921881	1020.74349087
alpha_rarefaction_30500_8.txt	30500	8	1277.88591859	787.675186163	4368.81221201	537.025621975	621.204777782	313.416019827	401.920404898	997.24689236
alpha_rarefaction_30500_9.txt	30500	9	1308.93109361	749.969275984	4309.34268902	425.732827401	607.290902328	309.415103535	407.428120299	1068.99878638
alpha_rarefaction_31500_0.txt	31500	0	1297.68198882	804.118119562	4270.18709335	397.227915808	603.056264808	338.467362492	410.377034634	1074.80417754
alpha_rarefaction_31500_1.txt	31500	1	1300.70376226	760.011207933	4298.0666023	417.568114985	609.299918376	333.457358979	410.278253028	1053.09039338
alpha_rarefaction_31500_2.txt	31500	2	1319.27984182	743.609093786	4290.46242257	482.675456949	614.933652386	304.543535548	391.050903882	1001.52237421
alpha_rarefaction_31500_3.txt	31500	3	1286.45172248	761.161394695	4380.33604065	410.253656992	666.071418369	341.568114985	385.536494362	1064.80417754
alpha_rarefaction_31500_4.txt	31500	4	1285.49284053	774.205805348	4389.673125	410.696511924	617.316585582	297.594268714	430.991764545	1107.47124819
alpha_rarefaction_31500_5.txt	31500	5	1301.77792542	759.642108426	4276.92172998	440.532384058	686.209405184	331.462936612	446.69252837	1041.06294019
alpha_rarefaction_31500_6.txt	31500	6	1275.64898592	758.642647328	4295.04551874	383.141238638	670.10808973	285.304868413	384.526428748	1014.11447298
alpha_rarefaction_31500_7.txt	31500	7	1293.87719126	759.120659061	4376.79924676	407.996997624	655.859046455	311.141238638	401.058559499	1091.81459568
alpha_rarefaction_31500_8.txt	31500	8	1316.5539136	756.324338901	4368.71438155	496.971545967	572.051495803	333.161159533	366.008856365	1042.63608799
alpha_rarefaction_31500_9.txt	31500	9	1348.77012837	750.025633879	4459.37990886	368.820972334	576.332493728	293.910932401	426.292126778	1007.88291216
alpha_rarefaction_32500_0.txt	32500	0	1295.51808548	748.776951223	4279.58516651	405.33815315	615.810325455	358.232525487	378.597011158	1081.6389207
alpha_rarefaction_32500_1.txt	32500	1	1275.43401531	761.398917272	4243.02928019	404.764969609	653.586373824	315.076769598	419.172922195	1071.26325231
alpha_rarefaction_32500_2.txt	32500	2	1295.57116752	747.243357687	4260.37877019	370.481029264	650.869928492	295.237218521	418.08198485	1025.90058433
alpha_rarefaction_32500_3.txt	32500	3	1317.71607347	751.525605582	4329.50011332	436.805171613	610.505175341	290.349496504	396.604778367	1024.00996552
alpha_rarefaction_32500_4.txt	32500	4	1286.75045766	773.161394695	4317.42713297	519.091832345	635.541028128	288.933265017	401.604778367	1025.27177471
alpha_rarefaction_32500_5.txt	32500	5	1324.52691467	747.805170128	4416.7645797	417.568114985	635.014302326	331.21696384	405.48657154	1037.99227425
alpha_rarefaction_32500_6.txt	32500	6	1335.49007853	763.225018955	4470.07099049	371.917275565	648.581882601	272.751616967	376.211144669	1036.04240908
alpha_rarefaction_32500_7.txt	32500	7	1279.47254921	745.236289887	4230.40611006	419.390942787	610.989831524	291.820972334	367.625487278	1066.08478821
alpha_rarefaction_32500_8.txt	32500	8	1324.81395527	753.704050049	4365.53231217	414.613523681	613.537574714	366.532384058	410.700410526	1068.66809895
alpha_rarefaction_32500_9.txt	32500	9	1277.77975817	769.211932313	4305.88096078	393.710764031	602.6546143	341.732827401	386.262833863	981.088121541
alpha_rarefaction_33500_0.txt	33500	0	1287.81292117	752.192675368	4299.35309388	413.21696384	604.907610076	347.760138059	374.760536326	1035.29143835
alpha_rarefaction_33500_1.txt	33500	1	1321.02726687	752.503488759	4337.61135516	364.714158924	582.033223549	291.820972334	383.798290962	1055.86674862
alpha_rarefaction_33500_2.txt	33500	2	1317.60894418	756.380627626	4370.88626152	394.685070033	581.119796203	296.304868413	396.348773826	997.122259926
alpha_rarefaction_33500_3.txt	33500	3	1292.13190139	788.640733701	4371.81925843	412.613523681	655.862128082	323.322196753	370.586997174	1020.41252363
alpha_rarefaction_33500_4.txt	33500	4	1313.80757856	751.393153958	4301.03339386	498.969314029	666.256431193	297.57604138	392.798335605	1099.20437096
alpha_rarefaction_33500_5.txt	33500	5	1330.11757598	760.599318852	4297.05841302	383.953943173	598.485790075	306.953943173	394.824469263	1094.62548444
alpha_rarefaction_33500_6.txt	33500	6	1288.8910919	793.405487522	4427.46016586	419.467362492	584.646791111	396.547558547	437.876129364	1051.36297358
alpha_rarefaction_33500_7.txt	33500	7	1298.92746725	753.567769063	4387.22733464	415.457358979	619.097304365	347.447587434	384.911672044	1037.29201385
alpha_rarefaction_33500_8.txt	33500	8	1285.35801943	719.836650806	4254.85738394	409.389387593	611.595377754	337.070241881	405.675333258	1082.53688362
alpha_rarefaction_33500_9.txt	33500	9	1331.36596847	752.2842434	4332.4769173	467.690822089	667.836581408	302.672958764	435.816199023	1050.16419486
alpha_rarefaction_34500_0.txt	34500	0	1292.77975817	764.546148364	4432.6978977	389.470413711	604.185136348	403.471836958	405.107803529	1078.04085645
alpha_rarefaction_34500_1.txt	34500	1	1296.44631081	798.448195977	4421.34061827	379.777691035	605.83974108	391.869621611	417.924723079	1055.48623813
alpha_rarefaction_34500_2.txt	34500	2	1315.61267879	716.041356867	4320.53984166	690.241594134	637.54893944	316.416019827	398.695246767	1048.16419486
alpha_rarefaction_34500_3.txt	34500	3	1287.6260561	772.335774792	4408.99089575	527.154183084	627.263697336	301.842361163	387.365746729	1009.11597939
alpha_rarefaction_34500_4.txt	34500	4	1317.95660473	742.937618609	4436.01060353	401.227915808	628.954230063	358.547865069	379.365746729	1039.96843241
alpha_rarefaction_34500_5.txt	34500	5	1336.4635497	766.475478752	4408.62473783	403.445484046	603.32955363	301.777691035	382.816738003	1034.58990302
alpha_rarefaction_34500_6.txt	34500	6	1288.28698222	779.738243553	4402.17803447	394.076769598	615.181226885	293.910932401	410.621545418	1026.86321479
alpha_rarefaction_34500_7.txt	34500	7	1322.48770229	743.018989495	4386.71330452	402.294218035	644.523033454	286.914856972	380.83208115	1006.8384925
alpha_rarefaction_34500_8.txt	34500	8	1325.74097788	747.200844857	4336.06927037	420.035980695	727.724697528	377.374993669	385.816738003	1069.41361945
alpha_rarefaction_34500_9.txt	34500	9	1309.95994651	778.292081961	4393.65752571	406.33815315	703.517478797	341.696511924	404.982355617	1027.66230404
alpha_rarefaction_35500_0.txt	35500	0	1280.2230952	758.306882974	4444.22371677	386.470413711	672.073590828	326.322196753	399.374580008	1007.32686616
alpha_rarefaction_35500_1.txt	35500	1	1286.65922237	755.787232578	4427.66670134	467.172493583	696.25040732	339.696511924	379.703515043	1045.29201385
alpha_rarefaction_35500_2.txt	35500	2	1300.6762677	817.855701733	4325.20436721	438.495112619	730.724697528	313.616910277	373.013379977	1029.78230321
alpha_rarefaction_35500_3.txt	35500	3	1291.59886549	773.815725268	4426.73958087	397.249401754	661.086889186	299.841932067	363.41513934	1062.08529638
alpha_rarefaction_35500_4.txt	35500	4	1272.5866533	792.227843484	4413.76088085	426.079081343	698.493290549	334.462936612	382.573207937	1099.98061218
alpha_rarefaction_35500_5.txt	35500	5	1311.32133284	747.421237434	4351.93538947	380.354853606	612.579515681	361.495112619	371.314059524	1033.05411448
alpha_rarefaction_35500_6.txt	35500	6	1313.22244134	791.820072816	4346.68720228	452.989717572	710.25657069	309.416019827	431.138999845	1084.72374434
alpha_rarefaction_35500_7.txt	35500	7	1300.6762677	746.841126098	4377.49376449	403.778255794	623.424453731	347.48990265	376.560365366	1049.58990302
alpha_rarefaction_35500_8.txt	35500	8	1340.7915829	756.622568246	4393.25763646	407.33815315	725.897071107	303.354853606	378.958062657	1053.00700551
alpha_rarefaction_35500_9.txt	35500	9	1325.00803976	765.235211081	4362.47896748	394.519819194	691.013594557	291.080221539	368.517090521	1026.09978691
alpha_rarefaction_36500_0.txt	36500	0	1344.4635497	791.263032315	4315.10460125	413.21696384	676.804409886	305.347371876	368.697412119	1043.88808557
alpha_rarefaction_36500_1.txt	36500	1	1314.32157179	748.735145728	4392.97006093	413.696511924	684.378049639	325.764969609	383.581687749	1029.80587361
alpha_rarefaction_36500_2.txt	36500	2	1290.23305043	743.91226526	4465.85885152	479.010094939	598.223394469	350.450607507	395.653874462	1087.79898325
alpha_rarefaction_36500_3.txt	36500	3	1321.36384905	777.731285388	4396.4455402	428.134775885	637.857619564	353.547865069	364.881150768	1037.87141518
alpha_rarefaction_36500_4.txt	36500	4	1318.83171925	747.684890907	4373.50910363	473.869621611	628.212619063	299.840709824	368.88742056	1062.02994303
alpha_rarefaction_36500_5.txt	36500	5	1321.68035289	767.387279492	4332.83817251	414.160369358	670.256431193	309.192661399	386.597011158	1042.52177973
alpha_rarefaction_36500_6.txt	36500	6	1282.36612006	762.201653393	4358.27308436	379.982725801	667.921345857	344.457358979	369.625487278	1064.09767512
alpha_rarefaction_36500_7.txt	36500	7	1277.78724599	778.176218558	4318.34489904	428.450607507	610.83974108	323.778255794	364.778948416	1015.14953655
alpha_rarefaction_36500_8.txt	36500	8	1320.54605783	751.063174544	4283.11405252	446.532384058	651.233990473	326.174903454	384.808404898	1090.85626668
alpha_rarefaction_36500_9.txt	36500	9	1280.3611153	772.894706931	4367.40549161	366.880632873	616.625829845	298.820972334	390.262833863	1088.23565956
alpha_rarefaction_37500_0.txt	37500	0	1334.18001247	749.659333366	4400.28402152	387.192661399	589.017493937	363.945412796	393.106789041	1038.17758789
alpha_rarefaction_37500_1.txt	37500	1	1326.07447938	770.557411627	4362.21099579	465.35033029	639.676926707	352.732827401	403.536494362	1001.69000005
alpha_rarefaction_37500_2.txt	37500	2	1291.6183572	806.777207624	4422.30530844	436.547865069	650.536316597	346.038844933	369.020457318	1056.10072575
alpha_rarefaction_37500_3.txt	37500	3	1314.36799177	739.092986218	4303.24014528	403.445484046	636.63563473	357.461726909	373.992361092	1052.35586123
alpha_rarefaction_37500_4.txt	37500	4	1313.78760748	766.001179606	4374.91659772	503.144442627	654.203381056	312.198759894	370.586997174	1008.35405805
alpha_rarefaction_37500_5.txt	37500	5	1328.85754799	812.876804983	4342.01991811	419.568114985	602.22504038	316.543535548	403.328873951	1089.4784404
alpha_rarefaction_37500_6.txt	37500	6	1289.5866533	765.186405415	4443.57410482	431.732827401	650.341092061	328.33815315	386.008856365	1019.95741117
alpha_rarefaction_37500_7.txt	37500	7	1334.12666871	790.414406109	4372.54280679	410.996997624	592.399894143	349.732827401	461.338564497	1057.64167747
