	sequences per sample	iteration	D1	D3	WC	D5	SW	D4	D6	D2
alpha_rarefaction_1500_9.txt	1500	9	7.71128586402	6.56050125877	8.68571076667	6.01335952931	6.8060618111	4.37152992481	5.49690951735	6.69910877185
alpha_rarefaction_2500_0.txt	2500	0	7.90900669582	6.54336965029	9.00785908498	6.10894137433	6.76245531887	4.40874033773	5.5231886365	6.76172446675
alpha_rarefaction_2500_1.txt	2500	1	7.87037147076	6.58773458846	9.04812725593	6.02769412458	6.62112134379	4.35368341628	5.54534839927	6.84745406196
alpha_rarefaction_2500_2.txt	2500	2	7.91438497881	6.57557868523	8.93496560454	6.14083200222	6.78051995027	4.41503928099	5.49682266111	6.78996430338
alpha_rarefaction_2500_3.txt	2500	3	7.99753240282	6.6962787183	8.98508128026	6.14485730613	6.70198295921	4.35251999456	5.51498708291	6.84112545433
alpha_rarefaction_2500_4.txt	2500	4	7.8816285311	6.66283268064	8.9430441428	6.04351352055	6.733998884	4.37269249213	5.49833178944	6.8579529339
alpha_rarefaction_2500_5.txt	2500	5	7.93888443725	6.68709858855	8.97458758352	6.00859828757	6.75958013079	4.35101780301	5.50258971931	6.8488424116
alpha_rarefaction_2500_6.txt	2500	6	7.93651833536	6.55816140568	8.95549231341	6.18954946889	6.6968312227	4.40395198678	5.52429226826	6.76834071266
alpha_rarefaction_2500_7.txt	2500	7	7.95428542343	6.64338409619	8.89802363733	6.06553375243	6.74615892154	4.36019722634	5.4972856599	6.85692863179
alpha_rarefaction_2500_8.txt	2500	8	7.81375748007	6.60221276734	9.06921864795	6.10721748027	6.72955996778	4.4520792338	5.48393553097	6.72622541749
alpha_rarefaction_2500_9.txt	2500	9	7.92302624719	6.59356780198	9.01553333396	6.06469820731	6.69283499493	4.38492531387	5.49958627885	6.84068346816
alpha_rarefaction_3500_0.txt	3500	0	7.9528453741	6.64714219859	9.21398761963	6.04485567364	6.76771894193	4.47904663303	5.55961929182	6.85968972738
alpha_rarefaction_3500_1.txt	3500	1	7.97832720238	6.66174152807	9.15308593153	6.07136506653	6.80198547123	4.48573902951	5.51041978445	6.85089439879
alpha_rarefaction_3500_2.txt	3500	2	7.91939961178	6.58993288708	9.12337246955	6.12241890882	6.76255639958	4.39502811816	5.50171583523	6.95207181695
alpha_rarefaction_3500_3.txt	3500	3	7.93883123684	6.56102802761	9.05529179589	6.03539027286	6.77439867282	4.45212701368	5.55927411882	6.87938749354
alpha_rarefaction_3500_4.txt	3500	4	7.97179831673	6.6226339022	9.06318741324	6.08907350614	6.85489913624	4.33303004912	5.52714259388	6.97517959034
alpha_rarefaction_3500_5.txt	3500	5	7.9590155873	6.65127477167	9.11598213278	6.05841756831	6.75738946666	4.45810775276	5.49288597777	6.94264345163
alpha_rarefaction_3500_6.txt	3500	6	7.91395912117	6.63927137331	9.19901009019	6.07120440906	6.71408230242	4.36083860933	5.46671783962	6.9513004655
alpha_rarefaction_3500_7.txt	3500	7	7.96613123627	6.62651458078	9.10446429372	6.12382071249	6.73958657906	4.51957888181	5.51064178304	6.92250642509
alpha_rarefaction_3500_8.txt	3500	8	7.94301236348	6.62945799737	9.15414058585	6.03966752379	6.73881944391	4.43403688473	5.50504372913	6.90964366424
alpha_rarefaction_3500_9.txt	3500	9	7.99482332298	6.65246554587	9.15495243318	6.07734642632	6.73748853579	4.40221784426	5.54154312109	6.76380095721
