	sequences per sample	iteration	D1	D3	WC	D5	SW	D4	D6	D2
alpha_rarefaction_4500_4.txt	4500	4	950.803714721	470.17111649	2691.69456895	268.598014368	379.481922508	194.325607196	226.198723126	701.215977399
alpha_rarefaction_4500_5.txt	4500	5	1002.89083139	490.351664247	2684.47100954	285.864810447	377.502404819	197.643738516	212.120077657	702.178769846
alpha_rarefaction_4500_6.txt	4500	6	1046.43184955	512.581229805	2584.01647753	268.607471752	409.912948373	196.126213192	233.243593505	650.004330761
alpha_rarefaction_4500_7.txt	4500	7	996.109171299	521.479148914	2538.78560923	282.626828711	436.742465418	200.470570621	212.790272744	665.083208573
alpha_rarefaction_4500_8.txt	4500	8	966.523176033	546.368725655	2716.24849396	278.09026433	382.233801212	208.615066924	248.077027019	640.489571915
alpha_rarefaction_4500_9.txt	4500	9	993.3711087	476.145138923	2567.29439785	263.04579139	363.908351278	182.918935322	217.904636747	641.106243108
alpha_rarefaction_5500_0.txt	5500	0	1016.31329401	518.665635732	2813.88188957	277.450385982	380.088555044	205.708327121	248.195208285	705.978677319
alpha_rarefaction_5500_1.txt	5500	1	992.324117998	540.763045088	2830.46119029	294.471826009	428.659463343	208.872931306	224.166260469	633.193780492
alpha_rarefaction_5500_2.txt	5500	2	1043.98378866	533.05489254	3028.21209101	289.744700847	437.677288456	177.89000132	247.729806561	718.052215976
alpha_rarefaction_5500_3.txt	5500	3	944.724490031	527.013969158	2690.97054419	283.365914706	397.932933558	218.243347875	223.043955642	646.487418429
alpha_rarefaction_5500_4.txt	5500	4	1007.6923069	645.892484182	2943.79849491	281.780601191	366.960190853	192.665714777	235.479680754	663.929987424
alpha_rarefaction_5500_5.txt	5500	5	1046.33865028	507.129428665	2989.29436795	290.925685672	392.24075883	204.396948745	234.300647397	624.169721414
alpha_rarefaction_5500_6.txt	5500	6	1025.67140373	520.585880079	2714.7849726	283.016192381	400.192625705	207.8627308	214.396948745	720.75458535
alpha_rarefaction_5500_7.txt	5500	7	980.169839936	558.968797745	2908.54504037	292.016192381	371.67769294	221.350814366	247.729806561	626.457162827
alpha_rarefaction_5500_8.txt	5500	8	1007.67140373	518.331391236	3045.62861698	275.994969598	389.283678959	204.507492149	222.634601774	605.4837724
alpha_rarefaction_5500_9.txt	5500	9	1100.88994235	541.581300997	2936.20660373	272.569758958	407.123596291	193.918935322	240.769479209	675.348629547
alpha_rarefaction_6500_0.txt	6500	0	1125.37183055	570.558764909	2882.67299755	296.088677117	408.647067978	203.810090203	233.752038008	664.536862277
alpha_rarefaction_6500_1.txt	6500	1	1019.59906166	540.797074502	2931.5586801	285.621195846	397.930110575	194.382940294	218.041982311	694.497317831
alpha_rarefaction_6500_2.txt	6500	2	1060.52213686	577.190496261	2986.7824368	284.619839357	419.332758311	224.412126964	236.388110789	692.963602438
alpha_rarefaction_6500_3.txt	6500	3	1039.324118	577.396508007	3031.15050024	289.038353835	376.732064684	200.191397352	235.92862761	705.924089701
alpha_rarefaction_6500_4.txt	6500	4	1017.06893451	570.593602404	3052.2446329	268.600814687	412.799742575	194.448105037	225.469688362	727.854355356
alpha_rarefaction_6500_5.txt	6500	5	1088.90603295	535.303557431	2995.94565228	286.067261087	423.228604314	195.133239353	229.71043853	707.438564099
alpha_rarefaction_6500_6.txt	6500	6	1016.54589466	562.61334679	2935.33287625	285.873520375	444.323804024	206.659007056	229.96800279	666.755553048
alpha_rarefaction_6500_7.txt	6500	7	1098.74242855	546.427242634	3013.36226975	279.764503841	391.405664235	194.664215424	263.596302596	647.663485076
alpha_rarefaction_6500_8.txt	6500	8	1035.29104582	548.052714829	3086.2436946	297.185349258	422.271851398	200.309652749	243.92679352	660.003766676
alpha_rarefaction_6500_9.txt	6500	9	1017.00278738	555.522649667	3188.13512325	262.592928957	389.974655659	210.711098999	247.58880265	637.975009329
alpha_rarefaction_7500_0.txt	7500	0	1045.48976352	569.508393013	3041.398844	287.757149814	451.196526012	215.088677117	237.446921556	707.020347726
alpha_rarefaction_7500_1.txt	7500	1	1114.86686388	576.015970903	3088.0514125	294.566607535	432.981329251	214.27660291	260.997943001	680.5119532
alpha_rarefaction_7500_2.txt	7500	2	1109.75553684	587.039276784	3039.17833212	288.132340173	432.760762142	226.8627308	263.822392589	717.258808771
alpha_rarefaction_7500_3.txt	7500	3	1054.64559662	558.136919178	3259.57826786	289.39529198	431.198545895	210.689643064	274.119899062	660.145093589
alpha_rarefaction_7500_4.txt	7500	4	1068.03411546	557.546535664	3161.51320356	297.619839357	408.867269573	238.817934278	274.144593648	672.97510161
alpha_rarefaction_7500_5.txt	7500	5	1053.39161139	548.730849286	3201.00581601	285.366462007	414.867269573	207.292056818	238.786580724	697.1455516
alpha_rarefaction_7500_6.txt	7500	6	1068.32940477	567.038371863	3069.71459108	316.492963577	408.776909845	214.143777664	268.81053634	729.110545773
alpha_rarefaction_7500_7.txt	7500	7	1085.01517521	572.508151835	3265.33797971	291.347066707	446.307831111	214.087585346	246.245671318	716.114607705
alpha_rarefaction_7500_8.txt	7500	8	1082.74852057	563.06073282	3186.98942745	292.096087943	423.932933558	202.372092002	233.116141366	695.119542305
alpha_rarefaction_7500_9.txt	7500	9	1099.38570593	532.831576925	3313.13458179	291.125811573	424.498318185	221.352419462	249.223605513	731.334851323
alpha_rarefaction_8500_0.txt	8500	0	1150.20314374	572.081496654	3274.81071361	298.723949608	394.695133198	211.055114512	269.724107214	745.855039776
alpha_rarefaction_8500_1.txt	8500	1	1092.49138583	589.303557431	3127.10136358	317.398180442	429.51272725	215.27660291	247.374809809	751.06441089
alpha_rarefaction_8500_2.txt	8500	2	1084.78899796	566.251041944	3329.46573895	296.565194592	424.251674134	219.41465411	240.119333548	697.218963887
alpha_rarefaction_8500_3.txt	8500	3	1119.29258441	566.362071364	3452.6375863	286.430252254	441.26744642	213.910052671	226.285631947	736.960954258
alpha_rarefaction_8500_4.txt	8500	4	1092.30160988	585.357556786	3428.00793014	300.445374479	456.991224251	215.147650459	299.742137617	723.285330709
alpha_rarefaction_8500_5.txt	8500	5	1114.38803384	599.668449889	3248.39625719	309.847585071	469.064623638	218.566607535	270.822392589	746.333160615
alpha_rarefaction_8500_6.txt	8500	6	1086.88873472	590.402514115	3131.80602339	296.410508398	452.30421316	233.038353835	257.391136641	718.844508494
alpha_rarefaction_8500_7.txt	8500	7	1066.46224421	564.824176037	3337.52757306	295.092461058	418.842045942	236.106342303	269.156513559	695.53771759
alpha_rarefaction_8500_8.txt	8500	8	1072.47926106	620.373032479	3288.6194937	297.619839357	435.696896159	219.852796722	259.659012369	715.282214644
alpha_rarefaction_8500_9.txt	8500	9	1076.06781281	592.705716346	3219.01399975	289.830604214	411.964276314	220.981373326	289.068682964	749.724555146
alpha_rarefaction_9500_0.txt	9500	0	1077.28937689	629.845759051	3266.43644713	293.6848965	449.360177159	223.124409675	275.518174373	737.889195742
alpha_rarefaction_9500_1.txt	9500	1	1109.92731253	598.639207651	3474.44679564	302.207897132	428.827860703	233.348835259	272.251971233	793.894937585
alpha_rarefaction_9500_2.txt	9500	2	1078.94106874	636.187142133	3559.53729669	313.233490454	448.332705745	218.507993872	270.364048131	734.772299559
alpha_rarefaction_9500_3.txt	9500	3	1137.55017176	615.49909458	3558.93434244	304.918935322	425.63597395	223.592399123	271.496152488	752.42434641
alpha_rarefaction_9500_4.txt	9500	4	1146.07350938	560.151408284	3476.14183444	310.325607196	441.203985217	218.207897132	261.117290444	723.527646327
alpha_rarefaction_9500_5.txt	9500	5	1112.68765587	606.702935002	3353.09676075	301.983278721	446.990399753	214.18123076	280.558881799	767.062063136
alpha_rarefaction_9500_6.txt	9500	6	1116.2683647	609.184894698	3121.56950949	288.282129472	502.119679364	225.096087943	295.922376568	751.941993331
alpha_rarefaction_9500_7.txt	9500	7	1112.55207982	593.948762643	3301.444195	292.282408689	452.772511546	216.330008355	247.367237501	793.392399351
alpha_rarefaction_9500_8.txt	9500	8	1076.18916835	579.330049148	3392.27255793	296.510816205	477.776267558	208.64528817	246.367237501	765.142751314
alpha_rarefaction_9500_9.txt	9500	9	1140.97929837	566.733011746	3383.5049756	292.402098425	435.4655973	213.506874497	253.71043853	721.266481513
alpha_rarefaction_10500_0.txt	10500	0	1121.53348855	600.800255059	3561.90166976	307.805212438	458.498318185	218.065006277	258.79647101	758.463850617
alpha_rarefaction_10500_1.txt	10500	1	1157.52172827	612.393860641	3502.07373706	304.742492647	471.760762142	217.845868432	266.761829802	735.232319381
alpha_rarefaction_10500_2.txt	10500	2	1107.58694702	614.89709647	3447.3393509	297.583661124	474.565206455	218.220254256	240.523275854	779.840149864
alpha_rarefaction_10500_3.txt	10500	3	1152.27736786	569.432288342	3339.39826837	299.145081895	472.122460952	203.392273506	262.374809809	764.260716963
alpha_rarefaction_10500_4.txt	10500	4	1093.51602633	606.869568679	3638.24715699	303.510816205	478.716960066	233.300206123	260.098271264	783.415330341
alpha_rarefaction_10500_5.txt	10500	5	1097.6273031	637.763045088	3661.11025353	313.665931505	459.028095574	237.420320104	253.592478631	744.435675337
alpha_rarefaction_10500_6.txt	10500	6	1129.75784052	604.277294527	3516.0559779	314.614561252	445.674854013	216.18123076	291.289995541	723.289127042
alpha_rarefaction_10500_7.txt	10500	7	1130.7646359	603.837222302	3443.60982137	307.492097514	473.46834791	219.302628843	279.728039025	820.542022763
alpha_rarefaction_10500_8.txt	10500	8	1198.32771165	570.949545286	3520.67706923	297.982337388	457.857469386	227.492097514	289.296401034	815.505803562
alpha_rarefaction_10500_9.txt	10500	9	1130.24417818	625.393726418	3443.6601202	295.544184542	463.826444736	217.583661124	275.909007864	784.201971481
alpha_rarefaction_11500_0.txt	11500	0	1161.93573479	635.696343937	3562.65561755	301.691127468	453.043109508	231.468481126	261.412126964	768.407173135
alpha_rarefaction_11500_1.txt	11500	1	1167.11505505	591.87754063	3475.86739501	309.742492647	479.73297101	223.82677693	248.468481126	787.045452035
alpha_rarefaction_11500_2.txt	11500	2	1125.53461793	603.325983757	3482.7367426	310.479206078	444.299030643	220.046169258	283.082733135	827.490283006
alpha_rarefaction_11500_3.txt	11500	3	1195.9582248	650.436157935	3662.82260452	299.982337388	432.638398199	226.977796299	282.864357785	802.711750842
alpha_rarefaction_11500_4.txt	11500	4	1139.21949053	604.079354346	3544.43935751	307.855477635	452.868491456	235.614561252	301.502988315	773.957140935
alpha_rarefaction_11500_5.txt	11500	5	1129.15150284	608.753330316	3748.80120542	307.430252254	451.993240996	228.058516075	259.32932295	752.761007048
alpha_rarefaction_11500_6.txt	11500	6	1145.49459226	620.348403546	3546.62021332	307.305386336	434.732376631	219.676987062	279.517351713	792.086190019
alpha_rarefaction_11500_7.txt	11500	7	1115.28762998	655.816212173	3632.01455873	301.220961345	459.079641351	225.172392251	269.58110197	804.923742876
alpha_rarefaction_11500_8.txt	11500	8	1146.59512878	620.720941138	3466.64332439	312.458845188	455.019595617	219.936217396	285.308875428	771.300239217
alpha_rarefaction_11500_9.txt	11500	9	1157.27445913	608.762138144	3902.18994096	303.24559512	454.026298237	224.137073894	275.658388636	759.323754983
alpha_rarefaction_12500_0.txt	12500	0	1181.55690721	628.570417789	3710.97249884	319.010353418	457.787757172	233.565194592	306.24541111	760.319746732
alpha_rarefaction_12500_1.txt	12500	1	1160.12870176	635.308393242	3662.13461159	321.165323536	496.463528498	224.405651713	267.692073913	842.184740727
alpha_rarefaction_12500_2.txt	12500	2	1181.69895467	669.113291481	3546.89002379	309.66453567	445.104928584	236.72478757	278.355996466	823.752054604
alpha_rarefaction_12500_3.txt	12500	3	1151.44301021	593.237214596	3688.17913874	308.137073894	494.483206727	242.148010864	294.051651443	828.088897697
alpha_rarefaction_12500_4.txt	12500	4	1139.13696233	618.356117346	3802.96280651	307.046804572	448.117287382	242.763911916	299.558881799	778.132619826
alpha_rarefaction_12500_5.txt	12500	5	1150.24675438	609.8831128	3530.18239465	312.831398466	473.481922508	240.222715794	281.395098899	785.431941203
alpha_rarefaction_12500_6.txt	12500	6	1171.41704656	635.425917848	3504.84348094	300.098408326	454.250848365	228.121649155	279.163492249	758.645339283
alpha_rarefaction_12500_7.txt	12500	7	1140.32350376	606.994228858	3501.49616903	296.218598017	459.229828023	242.494082239	278.183227179	749.316785686
alpha_rarefaction_12500_8.txt	12500	8	1138.05244771	657.85677079	3490.55233771	305.137641857	499.236671283	229.164039714	320.765270649	785.829059421
alpha_rarefaction_12500_9.txt	12500	9	1141.38413127	609.491517091	3615.06291631	302.831387229	490.097704266	243.087585346	270.925685672	784.336803938
alpha_rarefaction_13500_0.txt	13500	0	1136.45844876	644.69535393	3924.92115024	315.32365961	463.021919137	254.736419528	313.264064425	807.248194096
alpha_rarefaction_13500_1.txt	13500	1	1196.86441319	615.061561362	3703.00684936	302.944492214	461.490761572	232.983278721	274.758658182	854.882662203
alpha_rarefaction_13500_2.txt	13500	2	1189.71972013	628.332799247	3643.77652349	312.912279505	462.079641351	236.546167887	307.36571034	860.991812432
alpha_rarefaction_13500_3.txt	13500	3	1152.62441412	622.845759658	3597.98343519	308.778574325	457.964276314	240.723949608	291.134253883	831.91243909
alpha_rarefaction_13500_4.txt	13500	4	1152.87237323	628.749509627	3722.97932114	311.073300474	491.20392533	241.852796722	288.275732548	821.648367612
alpha_rarefaction_13500_5.txt	13500	5	1155.45844876	650.211574444	3638.7740725	299.429427887	454.614281183	228.046804572	283.106410797	828.571676203
alpha_rarefaction_13500_6.txt	13500	6	1167.85873194	653.826494069	3639.69610829	312.677347798	505.998330265	229.780232006	295.156513559	810.017236213
alpha_rarefaction_13500_7.txt	13500	7	1161.77886799	621.707185817	3754.31342732	316.074777108	486.269863293	253.779256011	267.110997461	856.485538298
alpha_rarefaction_13500_8.txt	13500	8	1151.55032616	669.479721532	3648.56139806	306.406796785	485.458775528	230.64528817	291.822392589	843.674547094
alpha_rarefaction_13500_9.txt	13500	9	1153.99958571	597.491099366	3595.09824822	303.944492214	459.490761572	227.126189733	290.790777575	759.233188906
alpha_rarefaction_14500_0.txt	14500	0	1146.02580975	620.874263219	3847.83694606	314.392273506	506.848560629	245.375111515	294.359188996	817.906746428
alpha_rarefaction_14500_1.txt	14500	1	1175.21986855	663.59343885	3813.09202821	313.517028344	489.394897387	246.120482338	277.504361962	819.305303455
alpha_rarefaction_14500_2.txt	14500	2	1187.45184488	656.32873714	3664.86282136	316.584997883	448.190740234	255.852414007	300.841310509	846.081190995
alpha_rarefaction_14500_3.txt	14500	3	1183.57779324	677.208146887	3725.52403936	328.135377451	466.162902511	234.805212438	301.058044475	915.221712954
alpha_rarefaction_14500_4.txt	14500	4	1184.48450178	654.533533848	3723.7929888	319.782643187	466.62008187	232.666346013	319.494500581	836.367347981
alpha_rarefaction_14500_5.txt	14500	5	1153.5891247	629.48208954	3844.22624307	310.013913383	495.826444736	239.24559512	309.610619855	796.636944882
alpha_rarefaction_14500_6.txt	14500	6	1148.47918704	637.098987149	3813.68037848	310.137641857	473.591188159	226.175565969	270.840871116	878.017561536
alpha_rarefaction_14500_7.txt	14500	7	1213.51111494	614.57476224	3792.47389639	315.085152263	500.630534488	231.480471953	304.061077663	860.039308549
alpha_rarefaction_14500_8.txt	14500	8	1202.62551796	620.207935136	3747.87546225	336.830765061	480.717478402	231.912279505	319.494500581	825.14040608
alpha_rarefaction_14500_9.txt	14500	9	1176.34587968	656.145138923	3813.8127665	303.830859445	459.986783797	246.872442384	286.764389468	864.629704331
alpha_rarefaction_15500_0.txt	15500	0	1172.80130058	637.40283576	3724.28549434	315.369678548	479.51272725	236.480471953	303.696697554	810.325498692
alpha_rarefaction_15500_1.txt	15500	1	1198.43670042	648.325157933	3813.20323147	313.369678548	474.672114197	236.431816816	318.144593648	845.668989206
alpha_rarefaction_15500_2.txt	15500	2	1175.91073868	652.399602854	3856.11540792	317.752600576	508.376714613	237.259439028	321.110502058	889.589517704
alpha_rarefaction_15500_3.txt	15500	3	1154.87999776	634.48584919	3641.8141901	320.752600576	483.229828023	231.643108223	312.162637578	822.829059421
alpha_rarefaction_15500_4.txt	15500	4	1175.33854684	645.548900639	3881.70308615	322.058516075	479.428699059	231.666346013	310.681019791	836.018424192
alpha_rarefaction_15500_5.txt	15500	5	1140.54360113	631.175628777	3707.25263151	311.6848965	506.823556168	235.046169258	301.651343554	845.276644186
alpha_rarefaction_15500_6.txt	15500	6	1172.84981245	633.332799247	3851.86215272	316.666346013	463.466659776	238.576293487	335.416055312	856.439531061
alpha_rarefaction_15500_7.txt	15500	7	1192.82228385	638.780450576	3737.01838493	314.369678548	494.772511546	243.137073894	305.758667452	838.775288539
alpha_rarefaction_15500_8.txt	15500	8	1157.69025657	638.77149423	3712.06175875	310.543459656	494.233801212	240.129070065	285.388110789	867.266301859
alpha_rarefaction_15500_9.txt	15500	9	1159.24477256	649.81813059	3701.59369982	311.197666836	450.940552255	236.579391682	285.395249257	883.786647672
alpha_rarefaction_16500_0.txt	16500	0	1192.81499079	652.99517609	3823.98307988	320.175565969	490.06969939	241.77063913	323.926006439	837.909451573
alpha_rarefaction_16500_1.txt	16500	1	1177.46080804	632.54918116	3772.90802519	322.790530714	484.392700771	244.689643064	299.416013342	850.720492446
alpha_rarefaction_16500_2.txt	16500	2	1196.89376804	662.99517609	3833.84269975	328.420385783	485.226149773	232.584171407	284.007977453	854.510561502
alpha_rarefaction_16500_3.txt	16500	3	1178.79428441	644.479551662	3773.28549434	312.875136051	492.229828023	223.848633991	314.610619855	832.255538069
alpha_rarefaction_16500_4.txt	16500	4	1191.62441988	673.282798959	3841.46350257	318.982337388	486.986571721	245.945496595	286.25271085	849.864569433
alpha_rarefaction_16500_5.txt	16500	5	1180.4378526	660.507047256	3753.8179356	325.303947021	501.091298449	243.151828341	293.492963577	833.37469132
alpha_rarefaction_16500_6.txt	16500	6	1222.55685426	717.914189478	3805.11379666	308.331257143	495.772511546	241.074777108	296.315488742	825.788437019
alpha_rarefaction_16500_7.txt	16500	7	1193.38409104	649.872756004	4007.96502953	321.610131399	465.33770505	240.913251424	280.259684375	861.577485287
alpha_rarefaction_16500_8.txt	16500	8	1177.80647135	636.768770862	3752.3765766	329.148109381	485.660297806	240.64528817	302.366894384	836.11132143
alpha_rarefaction_16500_9.txt	16500	9	1192.92373937	660.927709218	3895.09753328	316.778574325	454.82679241	232.390208693	295.58880265	797.293876481
alpha_rarefaction_17500_0.txt	17500	0	1173.24818199	658.65748804	3903.39092797	317.720124116	505.782660621	233.29406422	312.864357785	837.046630519
alpha_rarefaction_17500_1.txt	17500	1	1215.60858139	671.31726307	3842.92222529	313.524077612	490.842045942	255.957154463	313.425927314	859.055865854
alpha_rarefaction_17500_2.txt	17500	2	1185.25973575	675.948762643	3881.91004705	310.28898304	453.458954603	246.923215598	305.541208397	823.814722411
alpha_rarefaction_17500_3.txt	17500	3	1202.71687101	652.153235899	3850.35758376	323.790530714	482.941807461	238.692144628	307.836228734	835.071707835
alpha_rarefaction_17500_4.txt	17500	4	1181.58054658	662.905078774	3842.98015023	323.30939445	483.767264099	232.429427887	310.395098899	848.482806773
alpha_rarefaction_17500_5.txt	17500	5	1204.17361458	677.527549964	3936.3266828	332.058516075	478.827860703	241.66453567	293.212679183	862.453197924
alpha_rarefaction_17500_6.txt	17500	6	1213.10038192	658.654857542	3755.31528134	317.175565969	515.772511546	247.614353645	309.670386686	908.653394974
alpha_rarefaction_17500_7.txt	17500	7	1157.42325965	661.011512298	3959.2268579	312.183719552	477.908351278	234.50444869	301.041363076	846.484971716
alpha_rarefaction_17500_8.txt	17500	8	1158.76347695	663.457397177	3797.43541335	319.539237322	481.275048046	251.741329279	324.36571034	853.681853342
alpha_rarefaction_17500_9.txt	17500	9	1201.05883083	635.052139298	3854.91505528	328.913251424	500.870532531	248.479206078	321.442816073	869.438332246
alpha_rarefaction_18500_0.txt	18500	0	1179.85638081	649.351604597	3977.73759862	315.208046942	524.798531411	234.755570579	307.540637371	880.685651706
alpha_rarefaction_18500_1.txt	18500	1	1181.90751281	665.818198763	3899.34786265	330.303947021	474.345878201	246.216954811	316.074684475	858.017236213
alpha_rarefaction_18500_2.txt	18500	2	1198.18465835	667.503698353	3871.44575693	316.142008609	482.122434945	238.784246151	310.974079526	843.090391214
alpha_rarefaction_18500_3.txt	18500	3	1199.77687304	671.330049148	4073.05227052	308.587386195	493.76848362	243.962370672	313.308875428	833.045994568
alpha_rarefaction_18500_4.txt	18500	4	1227.46923299	666.462075429	3873.74081093	310.102260021	509.990399753	251.137073894	293.79647101	875.052908748
alpha_rarefaction_18500_5.txt	18500	5	1171.88102173	634.269962535	3840.70960677	308.085374589	485.702313623	240.913251424	296.904636747	872.353220354
alpha_rarefaction_18500_6.txt	18500	6	1221.54558233	681.347420629	3937.01223893	346.793695496	477.547613262	254.129070065	315.78905134	884.14040608
alpha_rarefaction_18500_7.txt	18500	7	1193.20157131	672.818682812	3836.63285297	327.610131399	477.649556096	243.634378793	292.758658182	868.602314741
alpha_rarefaction_18500_8.txt	18500	8	1194.79063093	663.688811226	3899.51294697	320.791560528	483.44840545	239.611017865	316.169119119	847.340177969
alpha_rarefaction_18500_9.txt	18500	9	1193.56007434	661.16066703	4017.08515364	315.077296102	506.857469386	227.28898304	288.786580724	861.122780781
alpha_rarefaction_19500_0.txt	19500	0	1196.69342203	656.775893047	3865.34308435	317.224748175	487.295640395	243.342144756	311.134253883	912.923742876
